Party,Handle,Tweet
Democrat,RepDarrenSoto,RT @rvivian370: At @HispanicFed with Betsy Franceschini and staff.  @Betsyfranceschi @milvzqz @ricardoj_na @PBCDHC @RepDarrenSoto @somos_or…
Democrat,RepDarrenSoto,RT @rvivian370: At the ManicureMovement event with Osceola Sheriff Russ Gibson. @RepDarrenSoto @izamontalvonews @PBCDHC @YourBarrioFL @trip…
Democrat,RepDarrenSoto,WATCH: Today at 12:30PM ET the @HispanicCaucus will have a press conference on the mounting concerns with the Trump… https://t.co/1iNEaGsrK0
Democrat,RepDarrenSoto,Read my Op-Ed in @OrlandoWeekly on caring for children born to parents addicted to #opioids @orlandosentinel… https://t.co/DbnG0G16Bx
Democrat,RepDarrenSoto,Enrique served our county and you can count on us to fight for him Daniel! @HispanicCaucus https://t.co/RuUxQHK3UH
Democrat,RepDarrenSoto,RT @HispanicCaucus: ¡ATENCIÓN DREAMERS! Actualmente aún puedes solicitar la renovación de tu permiso #DACA. Si cumples con los requisitos p…
Democrat,RepDarrenSoto,".@fema awarded major PR 🇵🇷 recovery jobs to new, unprepared firms who failed to deliver. This exacerbated damages &amp;… https://t.co/EeYZCqNxzN"
Democrat,RepDarrenSoto,"I'm also a proud co-sponsor of the Fair Pay Act, the Paycheck Fairness Act, and the Pay Equity for All Act of 2017.… https://t.co/cnt5sCD6Up"
Democrat,RepDarrenSoto,Women on average still earn only 80 cents for every dollar earned by men. The pay gap is worse for women of color.… https://t.co/E8tPg9nHmp
Democrat,RepDarrenSoto,RT @rvivian370: @RepDarrenSoto Puerto Rico Task Force &amp; Job Fair in Kissimmee. @roxdelariva @PBCDHC @izamontalvonews @lachicamayra @hrc_orl…
Democrat,RepDarrenSoto,RT @rvivian370: @RepDarrenSoto Puerto Rico Task Force in Kissimmee. @YourBarrioFL @lachicamayra @Liana_Guerra @roxdelariva @ceciliafigueroa…
Democrat,RepDarrenSoto,RT @YourBarrioFL: Thank you @pwmspirates for hosting @repdarrensoto at Parkway Middle School in Kissimmee for your… https://t.co/6EpzUD4O73
Democrat,RepDarrenSoto,RT @adrienneegolf: Thank you @RepDarrenSoto for holding a town hall today about gun safety and for inviting @MomsDemand to speak about comm…
Democrat,RepDarrenSoto,RT @johnreichardwes: @RWitherspoon Participated in great Town Hall Meeting called by @RepDarrenSoto in Osceola County FL about finding ways…
Democrat,RepDarrenSoto,RT @rvivian370: @RepDarrenSoto Gun Safety Town Hall in St. Cloud. @PBCDHC @RepDarrenSoto @YourBarrioFL @FDPMoneygirl @Liana_Guerra @hrc_orl…
Democrat,RepDarrenSoto,RT @YourBarrioFL: At our packed Gun Safety Town Hall in St. Cloud with @repdarrensoto. #MomsDemand #gunsense… https://t.co/fIf8R6n7Gj
Democrat,RepDarrenSoto,RT @OsceolaSheriff: #SheriffRussGibson and @RepDarrenSoto engage with the St Cloud community on a #GunControl townhall https://t.co/fJjIUmk…
Democrat,RepDarrenSoto,RT @jaygalbraith: A @nytimes article with a @valenciacollege @valenciagiving student perspective... Middle-Class Families Increasingly Look…
Democrat,RepDarrenSoto,RT @beach_nole: Thank you @RepDarrenSoto for the books and the visit! The students loved meeting you! You are always welcomed at the #Pirat…
Democrat,RepDarrenSoto,Proud to honor our Vietnam Vets with Memorial Pin Ceremony tomorrow at @DeptVetAffairs Monument in Lake Nona!… https://t.co/pzT7aNHLFs
Democrat,RepJackyRosen,"Congrats to this month’s #NevadaWomanInSTEM, Cristina Rocha Rodriguez! She is currently a student at @CSNCoyote &amp; a… https://t.co/r6GCiar0iM"
Democrat,RepJackyRosen,"The tech sector employs millions, but women and minorities are sharply underrepresented. Embracing diversity will b… https://t.co/EWVmqwVn0I"
Democrat,RepJackyRosen,Congratulations go to the @GoldenKnights for their 3-1 victory over the Jets in the Western Conference Finals. Keep… https://t.co/iQJaJ35iQ3
Democrat,RepJackyRosen,Ramadan Mubarak to all the families who celebrate this holy day across Nevada and the world!
Democrat,RepJackyRosen,"Thank you, @CAPAC, for inviting me to this year’s gala for #APAHM! Nevada is home to one of the fastest-growing… https://t.co/3v6EFXnonS"
Democrat,RepJackyRosen,Happy Birthday to the city we all love! #Vegas https://t.co/d1MO505cci
Democrat,RepJackyRosen,"During #PoliceWeek, we show our appreciation for the brave officers who put their lives on the line each day to kee… https://t.co/Bkav7qAO6Q"
Democrat,RepJackyRosen,This admin’s decision to repeal net neutrality gives internet service providers the ability to stack the deck again… https://t.co/1qP6PwvM8s
Democrat,RepJackyRosen,Great addition to #NV03! https://t.co/qpf4mj5rXs
Democrat,RepJackyRosen,"RT @LVMPD: The Police Unity Tour - Team Vegas is in Washington, D.C. for #PoliceWeek2018. Teams across the country ride into D.C. leading u…"
Democrat,RepJackyRosen,Cyber attacks are becoming more frequent and nefarious. Eliminating the top White house cybersecurity job will only… https://t.co/VcfcSg91Lt
Democrat,RepJackyRosen,.@CoralAcademyLV celebrated 10 years of serving the community at its Spring Gala. We’re happy for you on your first… https://t.co/nhT6us4NQH
Democrat,RepJackyRosen,Porque ninguna madre debe de ser arrebatada de su hijo/a. #HonorImmigrantMoms
Democrat,RepJackyRosen,Because no mother should be taken away from her child. #HonorImmigrantMoms https://t.co/CnBk1XcMHL
Democrat,RepJackyRosen,"Happy #MothersDay to all the loving, caring, hardworking moms in Nevada! https://t.co/sJ5FZZNTvN"
Democrat,RepJackyRosen,"These comments are false and offensive. They demonstrate, yet again, just how ill-informed and anti-immigrant this… https://t.co/Fj1jcsKEmw"
Democrat,RepJackyRosen,RT @lvchamber: Chamber CEO @MBSewald: we appreciate entire NV Congressional delegation @repdinatitus @MarkAmodeiNV2 @RepJackyRosen @RepKihu…
Democrat,RepJackyRosen,Thank you to the men and women who support and stand by their loved ones each day as they serve and sacrifice for o… https://t.co/VuulfLc0Fi
Democrat,RepJackyRosen,I’m proud of this year’s graduates at the @UNLV Latino Graduation! My staff was able to present the newly minted gr… https://t.co/H8I63IRhrW
Democrat,RepJackyRosen,Congrats to @BGCSNV @NevadaHANDLV @LSSNV89101 for working together to create an innovative environment in the Bould… https://t.co/aHlU9yGwwa
Democrat,RepJackyRosen,Congratulations to the scholarship recipients at the 20th annual Asian Scholar Banquet hosted by @LasVegasACC. Your… https://t.co/pCQU02hoM4
Democrat,RepJackyRosen,"Feliz Día de la Madre a todas las madres que lo celebran hoy. Apreciemos el cariño, el cuidado y el trabajo duro de… https://t.co/C5bZcGDscH"
Democrat,RepJackyRosen,Happy 68th birthday to the @NSF! My Code like a Girl STEM bill would create new NSF grants that will fund programs… https://t.co/9Ky5ajY6Po
Democrat,RepJackyRosen,"RT @LCVoters: We appreciate you speaking out and leading the fight against #YuccaMountain, @RepJackyRosen! https://t.co/hVkBcyL64u"
Democrat,RepJackyRosen,I’m deeply disappointed to see this Republican-controlled Congress vote to ship radioactive nuclear waste across th… https://t.co/wU2cwm0UX7
Democrat,RepJackyRosen,"Yucca Mountain is a dangerous, costly, ill-conceived plan that poses a direct threat to the health and safety of my… https://t.co/dKbMgk6Old"
Democrat,RepJackyRosen,"RT @CraigCaplan: @cspan @repdinatitus @RepKihuen .@RepJackyRosen (D-NV): ""I urge Congress to stop wasting time &amp; taxpayers money on Yucca M…"
Democrat,RepJackyRosen,My amendment will help us stop this reckless project by shedding light on just how dangerous it would be for the fe… https://t.co/E0JFH2AYIC
Democrat,RepJackyRosen,RT @garymartindc: .@RepJackyRosen tells @SecretaryPerry that developing Yucca Mountain as  the nation's nuclear waste repository could prev…
Democrat,RepJackyRosen,"By undermining SNAP, this #FarmBill would deal a blow to Nevadans who need access to SNAP to help feed their famili… https://t.co/4duwhVkfuQ"
Democrat,RepJackyRosen,The @FCC is in the process of ending net neutrality for millions of Americans. I’m supporting legislation that will… https://t.co/lCDYR7zLyw
Democrat,RepJackyRosen,Yucca Mountain would threaten our national security by interfering with military testing and training. I asked Secr… https://t.co/YaF4oqhW1w
Democrat,RepJackyRosen,"I couldn’t be prouder to join you, @RepOHalleran. Investing in our teachers and education is an investment in Ameri… https://t.co/HBppLtvBXQ"
Democrat,RepJackyRosen,ICYMI: Watch my testimony today before the House Rules Committee against #YuccaMountain. https://t.co/thizQWrRj7
Democrat,RepJackyRosen,I’m proud to join more than 60 of my colleagues in calling for a 90-day comment period on @EPA’s ‘selective science… https://t.co/2yWUERwrbs
Democrat,RepJackyRosen,"We need forward-thinking solutions to tackle this issue, and my amendment would help us turn the site into somethin… https://t.co/MRzKvkh6xq"
Democrat,RepJackyRosen,I had a productive meeting today with @ADL_National. Hate and discrimination have no place in our communities. https://t.co/Cj93Vr6OeJ
Democrat,RepJackyRosen,My amendment would prevent @ENERGY from moving forward with its dangerous repository plan until OMB considers a num… https://t.co/HhFrh5ePTa
Democrat,RepJackyRosen,"#YuccaMountain would mean nearly 9,500 rail casks of nuclear waste traveling from 76 sites across the country throu… https://t.co/ZDxhZQHCeH"
Democrat,RepJackyRosen,"Here’s a map of what the proposed routes would look like. To the members representing these districts, do you conse… https://t.co/F5VejZAaeP"
Democrat,RepJackyRosen,#YuccaMountain would require moving tens of thousands of metric tons of radioactive waste across the country and through Southern Nevada.
Democrat,RepJackyRosen,I’m about to testify in front of the House Rules Committee against #YuccaMountain. Watch live here → https://t.co/QW7OPSz7aE
Democrat,RepJackyRosen,Special thanks to the Nevada Hospital Association for stopping by my office today! I will continue fighting to prot… https://t.co/AId82RpMyd
Democrat,RepJackyRosen,Happy #TeacherAppreciationDay to all of #NV03’s wonderful teachers! Thank you for your dedication to our kids and t… https://t.co/6kBmz89Fmi
Democrat,RepJackyRosen,It’s #NationalTourismWeek! Travel &amp; tourism have transformed our economy in Southern Nevada. #Vegas #NV03 @USTravel… https://t.co/JnMbJuCDOj
Democrat,RepJackyRosen,Congratulations to the @GoldenKnights on making it to the Western Conference finals! Your hard work is paying off!… https://t.co/AsNmeBk9Nc
Democrat,RepJackyRosen,"Yesterday, I celebrated #CincoDeMayo at this year’s festival and parade in North Las Vegas. Thank you for inviting… https://t.co/bPXwZey8m9"
Democrat,RepJackyRosen,ICYMI: Read about how I’m fighting to protect Nevada’s solar jobs. https://t.co/bIoVDI3rMf
Democrat,RepJackyRosen,"Armando, a constituent in #NV03, reached out to our office about the status of his application for naturalization.… https://t.co/mEZ4urq8ia"
Democrat,RepJackyRosen,"Al acabar con #TPS para los hondureños, la Admón. de Trump amenaza con desarraigar familias que han hecho vidas por… https://t.co/9bVAoE58Cz"
Democrat,RepJackyRosen,Terminating TPS for Hondurans threatens to uproot families who have made lives for themselves in the U.S. over the… https://t.co/cI2kFgq061
Democrat,RepJackyRosen,"May the 4th Be with You! Besides being a legendary contribution to contemporary culture, #StarWars has greatly cont… https://t.co/Nh1EGGpHtu"
Democrat,RepJackyRosen,My amendment to repurpose Yucca Mountain has been filed. We need smart solutions to tackle this dangerous and costl… https://t.co/7wzrUR5SxD
Democrat,RepJackyRosen,Jewish values like Tzedakah and Tikkun Olam are something I try to live each and every day. As we reflect on these… https://t.co/HLoIpTSKUc
Democrat,RepJackyRosen,Incredible! #GirlsWhoCode https://t.co/Ex1y0lq6qj
Democrat,RepJackyRosen,We need to do a better job at fighting sexual harassment. @SenWarren and I have introduced the Sunlight in Workplac… https://t.co/C4gb26KPqV
Democrat,RepJackyRosen,Congrats to all award recipients at this week’s @SBA_Nevada Expo and awards luncheon. This is a great opportunity f… https://t.co/BNbt1nYVo0
Democrat,RepJackyRosen,Wonderful exhibition this evening at the Sahara West Library. We must protect Nevada's natural beauty and outdoor t… https://t.co/BqQmd0NeNN
Democrat,RepJackyRosen,Did you know the federal government awards a significant percent of their contracting opportunities to small busine… https://t.co/96rWVBCkhY
Democrat,RepJackyRosen,The Trump Administration’s plan to slash @PPFA’s #TitleX funding would threaten the health of low-income women and… https://t.co/I2NZKVQCBd
Democrat,RepJackyRosen,Congratulations to @GarrettJuniorHS Principal Jamey Hood for being named the Nevada Middle School Principal of the… https://t.co/LTs4Cgaows
Democrat,RepJackyRosen,My district staff presented the #ALS Association Nevada Chapter a certificate at their ribbon cutting ceremony. Tog… https://t.co/ZJEynWxTox
Democrat,RepJackyRosen,RT @snhba: @snhba and @NAHBhome met with @RepJackyRosen for NAHB's Bringing Housing Home week. We spoke with the Congresswoman about import…
Democrat,RepJackyRosen,"Me uní a 55 de mis colegas en mandarle una carta a @SecNielsen para que extienda TPS a individuos de Honduras, quie… https://t.co/i9tqyZwLje"
Democrat,RepJackyRosen,The USS John F. Kennedy is now 75% structurally complete and scheduled to launch next year. Looking forward to when… https://t.co/W7LfHz705a
Democrat,RepJackyRosen,"La renovación de DACA sigue disponible. Su tu estatus se venció el 5 de septiembre de 2016 o después, las solicitud… https://t.co/5Yug9S4t6i"
Democrat,RepJackyRosen,"Renewal for DACA is still available. If your status expired on or after September 5, 2016, applications for renewal… https://t.co/TRZdAfQQjQ"
Democrat,RepJackyRosen,We need to do a better job at fighting sexual harassment in the workplace. Read what @SenWarren and I have to say. https://t.co/9nYAxtJ8oF
Democrat,RepJackyRosen,This is simply unacceptable. I’m grateful to the countless women &amp; victims who are coming forward to share their st… https://t.co/kMkonnicPx
Democrat,RepJackyRosen,Congrats to the @GoldenKnights on their impressive victory! #NV03 is rooting for you! https://t.co/YZNv9gb8rt
Democrat,RepJackyRosen,The @SBAgov’s district offices across the country are dedicated to helping entrepreneurs create and develop busines… https://t.co/XeZvOunkYG
Democrat,RepJackyRosen,RT @ClarkCountySch: Congratulations to the winners of the 2018 Congressional Arts Awards Ceremony from @RosenforNevada Congressional Distri…
Democrat,RepJackyRosen,"On this #InternationalWorkersDay, I'm celebrating the hardworking families of #NV03. Let's recommit to promoting wo… https://t.co/VoCmhOKcg9"
Democrat,RepJackyRosen,"This month, we recognize the long history of the Asian American and Pacific Islander community in Nevada. I'm excit… https://t.co/qBmpLDH65J"
Democrat,RepJackyRosen,"Congrats to this year’s #CongressionalArtCompetition winners from #NV03: Tina Yun from @1001Coronado, Kayla Espinal… https://t.co/RK8vCARu7d"
Democrat,RepJackyRosen,"May is #MilitaryAppreciationMonth. To all of you who are serving or have served, thank you. We honor and recognize… https://t.co/kgYLwMDwUq"
Democrat,RepJackyRosen,Great turnout at this year’s @LVWTechAwards hosted by @NCWIT_Vegas! We must continue to work on closing the gender… https://t.co/FXVxWHAKwC
Democrat,RepJackyRosen,A special shout-out to all of the new graduates who participated in this weekend’s 10th Annual #GraduAsian AAPI gra… https://t.co/HqpGlCyKAI
