date,Microchip Technology,Lennar Corp.,Ulta Beauty,Occidental Petroleum,Exxon Mobil Corp.,Apache Corporation,General Motors,People's United Financial,ConocoPhillips,Cboe Global Markets,Skyworks Solutions,QUALCOMM Inc.,Northern Trust Corp.,Ross Stores,Halliburton Co.,Marathon Oil Corp.,Oil Price
2016-11-18,64.57,42.6176,250.09,68.22,85.28,62.08,33.0,18.29,44.76,68.68,78.21,67.31,81.5,68.0,49.31,15.62,44.41
2016-11-21,65.2,43.0686,251.0,69.23,86.49,63.27,33.01,18.41,46.36,68.46,78.93,67.1,81.89,67.93,50.1,16.48,45.96
2016-11-22,65.57,42.6765,258.39,69.29,86.68,62.47,33.81,18.37,46.07,68.26,79.36,68.31,81.91,68.94,49.84,16.55,46.1
2016-11-23,66.11,43.0098,262.02,69.85,86.92,63.65,33.86,18.52,46.3,67.94,78.31,68.13,82.02,69.25,49.47,16.78,46.54
2016-11-25,66.08,43.4118,263.62,69.75,87.12,62.84,34.25,18.57,45.75,68.43,77.01,68.29,82.15,69.04,49.51,16.28,46.32
2016-11-28,65.9,42.8529,261.6,68.39,86.47,61.35,34.05,18.38,45.5,68.63,77.3,67.1,80.59,68.36,48.8,15.54,46.64
2016-11-29,66.03,43.3725,260.41,67.57,85.9,60.74,34.57,18.49,44.23,68.8,77.22,66.77,81.14,68.57,47.79,14.95,44.68
2016-11-30,66.18,41.7059,259.5,71.36,87.3,65.95,34.53,18.72,48.52,68.9,76.85,68.13,82.15,67.59,53.09,18.06,47.95
2016-12-01,61.23,41.1961,257.41,71.27,87.24,65.14,36.43,18.93,48.22,69.48,71.78,64.16,85.42,67.38,53.24,17.89,52.28
2016-12-02,62.05,41.1863,253.39,70.85,87.04,65.11,35.41,18.6,48.12,72.06,73.34,65.84,84.51,67.36,54.17,18.2,52.35
2016-12-05,63.23,41.5882,257.6,70.98,87.48,66.41,34.94,18.93,48.88,72.64,74.82,66.36,85.4,67.15,53.9,18.39,53.3
2016-12-06,63.49,42.5686,254.22,70.41,87.56,66.35,35.07,19.18,49.9,73.55,76.17,67.45,86.38,67.26,54.02,18.35,52.31
2016-12-07,64.5,43.7941,253.94,68.64,88.07,66.39,36.3,19.67,49.9,74.84,77.34,68.34,89.31,68.26,53.54,18.42,51.9
2016-12-08,65.19,44.7745,253.29,69.32,88.32,66.5,36.42,20.0,49.78,75.28,79.52,68.55,89.77,67.7,54.43,18.38,51.6
2016-12-09,64.53,43.951,251.14,70.58,89.0,66.56,37.66,19.93,50.77,76.68,76.93,68.52,89.37,67.62,54.2,18.25,52.19
2016-12-12,63.61,44.2647,251.61,71.39,90.98,66.79,37.1,19.41,51.38,76.66,76.26,68.47,88.81,67.39,54.49,18.49,53.99
2016-12-13,65.1,44.3823,255.02,72.35,92.58,67.35,37.36,19.45,52.64,76.59,76.88,69.34,89.0,68.27,54.9,18.8,53.28
2016-12-14,65.05,43.1372,252.93,70.96,90.58,65.74,35.95,19.18,51.49,76.27,75.14,67.56,88.5,67.44,53.51,18.2,53.15
2016-12-15,65.83,42.4902,256.69,71.3,90.89,66.74,36.24,19.35,51.74,75.57,77.21,68.03,90.06,67.27,53.79,18.24,51.72
2016-12-16,64.53,42.5686,262.13,73.44,91.18,66.39,36.37,19.11,51.94,75.72,76.81,66.46,88.46,69.53,53.99,18.59,54.15
2016-12-19,65.01,42.549,259.97,72.47,90.42,66.7,36.4,19.27,51.98,75.42,77.44,67.02,88.67,68.41,53.72,18.51,53.53
2016-12-20,65.3,42.1569,260.89,72.38,90.43,66.75,36.61,19.4,51.55,74.9,76.61,66.91,90.15,68.43,53.33,18.31,54.56
2016-12-21,65.17,42.6176,262.95,72.16,90.28,66.64,36.42,19.35,51.48,74.13,77.07,67.16,90.08,68.0,54.96,18.08,53.01
2016-12-22,65.38,42.0784,257.31,72.36,90.87,66.74,35.69,19.42,51.54,73.7,78.15,66.76,89.7,67.11,55.07,18.04,54.04
2016-12-23,65.4,41.7255,256.86,72.11,90.71,66.4,35.69,19.36,51.37,73.4,78.03,66.86,89.53,67.11,54.84,18.06,53.93
2016-12-28,64.67,42.3137,255.75,71.87,90.3,64.59,35.15,19.49,50.77,73.31,77.03,65.75,89.21,66.52,54.3,17.85,54.95
2016-12-29,64.76,42.0588,257.34,71.6,90.35,63.87,35.14,19.37,50.54,73.67,76.56,66.04,88.63,66.37,54.04,17.57,54.97
2016-12-30,64.15,42.0882,254.94,71.23,90.26,63.47,34.84,19.36,50.14,73.89,74.66,65.2,89.05,65.6,54.09,17.31,54.96
2017-01-03,63.85,42.0784,256.68,72.27,90.89,63.78,35.15,19.29,50.61,73.01,75.15,65.4,89.64,65.61,55.68,17.76,55.05
2017-01-04,63.82,43.1176,260.92,71.48,89.89,63.59,37.09,19.6,51.08,75.88,74.99,65.47,90.49,66.55,55.89,18.05,54.57
2017-01-05,62.59,43.549,264.14,70.62,88.55,63.25,36.39,19.28,50.93,75.09,74.57,65.55,90.1,65.69,56.21,18.18,54.99
2017-01-06,63.68,42.8333,263.3,71.08,88.5,63.12,35.99,19.42,50.74,75.5,74.96,65.53,89.84,65.31,56.66,17.88,55.9
2017-01-09,64.42,42.6961,260.79,70.48,87.04,62.36,36.01,19.27,49.66,74.53,75.65,65.65,89.03,65.45,56.07,17.4,54.39
2017-01-10,64.85,42.8725,262.5,69.35,85.93,62.87,37.35,19.5,49.66,73.68,77.31,65.63,89.27,66.77,54.64,17.48,53.2
2017-01-11,66.48,43.1667,262.15,69.35,86.81,63.77,37.95,19.65,51.22,73.94,78.41,66.1,90.02,66.55,55.39,17.69,53.61
2017-01-12,66.48,43.5588,260.95,69.03,86.34,63.02,37.51,19.45,50.15,73.83,76.75,66.12,89.79,66.59,55.18,17.44,54.51
2017-01-13,66.34,43.5882,261.4,69.08,86.35,62.78,37.34,19.66,50.59,75.02,78.33,66.88,90.19,66.93,54.54,17.45,54.37
2017-01-17,64.95,43.5294,263.06,69.73,87.36,63.1,37.31,19.105,50.15,74.76,76.89,64.19,88.15,67.12,55.01,17.44,54.68
2017-01-18,66.5,43.4314,265.5,69.32,86.28,62.91,37.47,19.29,50.27,75.29,79.27,65.13,83.99,66.9,55.13,17.33,53.77
2017-01-19,65.69,42.8725,266.12,68.73,84.73,62.22,37.3,19.13,49.86,75.75,78.46,64.44,83.52,65.96,55.34,17.27,53.18
2017-01-20,66.93,42.9902,266.22,68.59,85.89,61.81,37.01,18.69,50.73,76.64,88.67,62.88,83.36,66.0,56.45,17.61,55.04
2017-01-23,67.03,42.8922,266.02,67.99,84.97,60.77,36.65,18.66,49.94,76.05,90.17,54.88,82.67,65.11,54.8,17.42,54.8
2017-01-24,67.9,45.4608,268.81,67.87,85.09,60.96,37.0,18.885,50.27,76.79,92.27,55.0,83.49,66.11,56.62,17.7,54.7
2017-01-25,68.82,46.0098,272.01,68.13,85.34,61.43,38.28,19.09,50.69,77.95,91.87,56.9,84.07,65.96,57.41,17.75,54.34
2017-01-26,67.63,45.7843,272.42,68.55,85.6,62.55,37.52,19.28,50.63,77.97,91.01,54.05,83.95,65.57,58.06,17.75,55.89
2017-01-27,68.76,44.8921,271.44,68.95,85.51,62.08,37.01,19.04,49.43,77.83,92.01,54.24,83.68,65.33,58.21,17.41,54.8
2017-01-30,69.06,44.5686,270.18,67.88,84.86,59.95,36.33,18.66,47.48,77.87,92.99,53.61,83.15,65.39,56.48,16.53,54.77
2017-01-31,67.35,43.7745,272.28,67.77,83.89,59.82,36.61,18.75,48.76,79.62,91.74,53.43,82.96,66.11,56.57,16.75,55.25
2017-02-01,68.41,44.0098,269.54,67.61,82.94,57.78,36.14,18.73,48.5,78.45,91.74,53.15,83.31,65.88,56.23,16.59,55.79
2017-02-02,68.78,43.9314,270.75,68.5,83.45,59.09,35.73,18.56,48.69,77.94,91.11,52.66,82.82,65.64,56.29,16.68,55.94
2017-02-03,69.43,44.2549,272.06,69.18,83.54,59.64,36.33,18.88,50.43,78.14,91.56,52.98,84.4,65.96,56.58,17.23,55.92
2017-02-06,69.17,43.8921,273.08,68.19,83.31,57.87,36.83,18.78,50.09,77.79,91.39,52.88,84.55,66.34,56.1,16.52,55.02
2017-02-07,69.62,43.7451,272.49,66.82,82.77,57.03,35.1,18.65,49.42,79.19,91.78,53.27,84.36,66.36,54.88,16.03,53.79
2017-02-08,73.8,44.3039,272.82,66.77,81.48,56.93,35.14,18.47,49.6,76.97,91.69,52.89,84.0,67.67,55.44,15.88,54.42
2017-02-09,70.93,44.3039,272.87,68.19,81.84,56.92,35.08,18.73,49.81,78.13,92.47,52.88,85.51,68.17,56.68,16.05,53.98
2017-02-10,70.9,45.8921,269.84,68.47,82.52,57.38,35.17,18.74,50.14,77.67,92.21,54.0,85.37,68.79,56.13,16.19,55.2
2017-02-13,70.66,45.7843,268.12,67.39,83.0,57.18,35.52,18.86,49.7,79.1,92.63,54.93,86.28,68.05,56.32,16.06,54.15
2017-02-14,70.78,45.3039,271.46,67.16,82.82,55.5,37.24,19.11,50.14,79.62,91.8,55.48,87.58,68.7,56.54,16.41,54.96
2017-02-15,71.9,45.9804,273.64,67.21,83.16,55.59,37.08,19.16,49.36,80.16,92.13,56.49,88.66,68.92,55.77,16.3,54.57
2017-02-16,71.71,45.2745,272.09,66.44,82.3,55.25,37.03,19.28,48.34,80.4,92.43,56.88,87.34,68.26,54.31,16.17,54.16
2017-02-17,71.68,45.549,275.15,66.27,81.76,55.44,37.22,19.19,47.51,80.94,96.35,56.46,87.2,68.55,53.71,16.23,54.48
2017-02-21,72.48,46.098,277.26,66.98,81.89,55.89,37.81,19.25,48.13,80.54,96.57,56.75,88.06,68.81,53.84,16.38,56.34
2017-02-22,73.04,46.3823,277.19,65.91,80.93,54.91,37.84,19.25,47.1,80.54,96.71,57.1,87.5,69.04,53.06,15.76,54.9
2017-02-23,72.71,46.2255,274.6,65.25,81.78,52.98,37.25,19.26,47.3,80.26,95.31,57.14,87.69,67.64,53.19,15.98,55.82
2017-02-24,72.83,46.5,276.33,64.89,81.08,53.41,36.9,19.25,47.04,79.7,94.7,57.22,87.05,69.01,52.87,15.73,54.69
2017-02-27,73.13,47.4216,275.69,65.47,81.54,52.93,37.27,19.27,47.36,78.96,95.63,56.73,87.53,69.15,53.2,15.85,54.65
2017-02-28,72.52,47.8333,273.43,65.55,81.32,52.59,36.84,19.2,47.57,78.05,94.81,56.48,87.35,68.58,53.46,16.0,53.36
2017-03-01,73.64,49.0294,274.83,66.24,83.02,52.95,37.43,19.69,49.05,79.3,96.74,57.01,89.41,66.8,54.7,16.45,55.72
2017-03-02,73.01,48.7647,277.45,65.5,83.3,51.92,37.76,19.25,48.21,78.25,94.76,56.37,88.34,67.81,53.87,16.14,54.16
2017-03-03,73.3,48.9216,278.15,64.86,82.46,52.09,38.23,19.35,47.82,78.27,94.92,56.44,88.71,67.07,53.87,16.18,54.12
2017-03-06,73.92,48.9902,275.59,64.73,82.83,52.19,37.91,19.2,48.32,77.99,95.45,56.45,87.71,67.4,53.8,16.47,54.73
2017-03-07,73.84,49.7157,269.92,64.7,82.52,51.28,37.52,19.09,47.72,77.97,95.05,56.73,88.39,66.87,52.97,16.28,54.61
2017-03-08,73.53,51.2255,275.47,62.06,81.03,49.41,37.27,18.85,45.91,78.39,96.69,57.77,88.92,66.71,51.29,14.87,53.3
2017-03-09,73.48,50.9118,273.77,62.5,81.67,50.63,36.83,18.92,46.48,78.58,97.14,57.97,89.4,66.65,50.89,16.07,50.65
2017-03-10,73.95,51.6863,286.42,62.6,81.61,50.23,36.83,18.94,45.67,79.63,98.18,58.64,89.3,66.96,50.91,16.16,50.63
2017-03-13,74.5,50.902,286.91,62.88,81.42,50.16,36.87,18.98,45.84,80.25,99.04,58.46,89.81,66.95,50.88,15.84,50.1
2017-03-14,73.99,50.5882,285.38,63.04,80.99,50.33,36.96,18.95,44.94,80.38,98.79,58.22,89.72,67.28,49.8,15.32,49.6
2017-03-15,74.52,51.1078,287.78,65.06,82.0,51.07,37.09,18.78,45.84,80.26,99.11,58.52,89.53,67.54,51.54,15.56,50.63
2017-03-16,74.12,51.9314,286.32,63.82,82.07,51.08,37.08,18.88,45.84,80.45,98.11,58.35,89.99,67.31,50.92,15.55,50.56
2017-03-17,74.28,51.7941,288.81,64.09,82.0,51.22,36.33,18.82,45.69,80.57,97.93,57.55,88.68,67.65,50.78,15.46,50.58
2017-03-20,74.35,51.6471,285.71,63.66,82.0,50.93,35.71,18.64,45.86,80.51,98.19,57.81,88.02,66.46,50.64,15.48,50.67
2017-03-21,72.34,50.2647,281.28,63.36,81.83,50.3,34.55,17.83,45.18,79.64,95.52,56.8,86.33,65.77,50.15,15.05,50.14
2017-03-22,73.5,49.7157,283.26,63.51,81.76,50.54,34.39,17.77,44.65,79.73,96.74,57.04,86.57,66.35,49.83,15.02,49.56
2017-03-23,72.75,49.8627,281.22,63.04,81.86,50.09,34.26,17.88,44.48,79.85,96.5,56.81,86.74,65.77,49.71,14.68,50.17
2017-03-24,73.15,50.0392,281.53,62.83,81.23,50.24,34.56,18.04,44.1,79.44,97.3,56.92,85.75,66.12,49.41,14.61,49.97
2017-03-27,72.82,49.9804,280.14,62.87,81.25,49.72,34.71,17.85,44.29,79.18,97.19,56.66,85.07,65.34,47.78,14.75,50.12
2017-03-28,73.5,50.3529,282.86,63.4,81.84,51.22,35.56,18.09,45.38,79.14,97.93,57.38,86.19,65.77,48.02,15.23,50.72
2017-03-29,73.68,50.4902,283.43,63.78,82.02,53.18,35.54,18.05,45.95,79.21,97.23,57.36,86.12,66.06,49.22,15.85,51.36
2017-03-30,73.88,50.2941,285.51,64.27,83.7,52.09,35.41,18.41,50.0,80.0,98.14,57.2,87.19,66.61,49.02,15.85,52.25
2017-03-31,73.78,50.1863,285.23,63.36,82.01,51.39,35.36,18.2,49.87,81.07,97.98,57.34,86.58,65.87,49.21,15.8,52.2
2017-04-03,73.21,49.9118,282.03,63.74,82.07,51.04,34.17,18.05,49.45,80.67,97.72,56.5,86.22,65.18,49.28,15.82,52.04
2017-04-04,73.45,49.6471,281.57,64.01,82.37,51.89,34.27,18.02,49.73,80.89,99.35,56.68,86.28,63.66,49.55,16.14,53.08
2017-04-05,73.02,49.6471,281.65,63.43,82.53,51.7,34.0,17.72,49.11,80.42,98.89,56.47,85.75,62.53,49.85,15.98,53.41
2017-04-06,73.52,49.9118,284.96,63.28,83.01,52.96,34.16,17.93,49.81,80.32,99.42,56.53,86.4,63.45,50.15,16.31,53.62
2017-04-07,74.06,49.6863,284.5,62.99,82.76,52.64,33.71,17.84,49.54,81.08,101.82,56.32,86.09,63.09,49.68,16.26,54.24
2017-04-10,73.41,50.4706,286.59,64.14,83.13,53.99,33.97,17.8,50.15,81.11,101.53,56.52,85.52,63.5,49.97,16.56,54.79
2017-04-11,72.66,50.902,286.65,64.98,82.84,53.87,33.92,17.89,50.15,80.59,100.14,55.35,86.64,63.91,50.01,16.6,54.73
2017-04-12,72.15,50.2843,283.78,65.06,82.97,53.81,33.94,17.69,49.44,81.53,97.59,53.39,85.77,63.73,49.33,16.41,54.75
2017-04-13,72.24,50.7745,282.68,64.09,81.69,52.37,33.39,17.29,48.62,81.29,97.47,52.79,85.03,63.2,48.38,15.91,55.05
2017-04-17,73.02,51.3235,283.17,64.03,81.58,52.5,33.9,17.52,48.95,82.16,98.76,52.89,86.42,63.28,48.84,16.02,54.79
2017-04-18,74.13,51.402,282.86,62.7,81.05,50.45,33.69,17.36,48.69,81.93,99.03,52.67,85.76,63.41,48.53,15.74,52.6
2017-04-19,74.86,51.5686,279.46,61.96,80.49,49.19,33.79,17.54,48.0,82.22,99.24,52.61,86.01,63.73,47.43,15.06,52.43
2017-04-20,75.63,50.8725,278.73,61.93,81.01,49.02,34.1,17.57,47.95,83.0,101.63,52.66,87.45,64.66,47.69,15.09,50.66
2017-04-21,74.43,50.9902,279.5,61.86,80.69,49.02,33.75,17.59,47.74,82.99,101.6,52.5,87.36,64.9,47.06,15.16,49.93
2017-04-24,75.95,50.5588,278.21,62.07,81.11,48.74,33.91,17.92,47.91,83.84,103.91,52.81,89.38,65.06,46.75,15.15,49.45
2017-04-25,76.73,49.7059,277.99,62.5,81.73,50.25,33.99,17.98,48.79,84.16,104.0,53.0,90.58,64.75,47.02,15.61,49.37
2017-04-26,76.15,49.9706,279.69,62.43,81.4,50.01,34.38,18.1,48.34,83.63,102.97,53.04,91.68,65.05,46.99,15.31,49.99
2017-04-27,76.75,50.1078,281.68,61.52,81.26,48.32,34.54,17.84,47.86,82.4,104.2,53.21,91.52,65.54,46.4,14.88,49.46
2017-04-28,75.58,49.5098,281.44,61.54,81.65,48.64,34.64,17.47,47.91,82.41,99.74,53.74,90.0,65.0,45.88,14.87,49.46
2017-05-01,76.16,49.3039,283.22,60.82,82.06,48.79,34.2,17.58,47.48,82.66,99.81,53.6,90.13,64.08,45.77,14.82,50.41
2017-05-02,75.69,49.1961,288.59,60.04,82.05,48.47,33.2,17.45,46.7,82.98,100.67,53.29,89.62,64.72,45.3,14.64,49.31
2017-05-03,75.25,48.7549,290.36,60.17,82.7,48.8,33.48,17.52,47.08,83.03,101.43,54.49,90.21,65.14,45.25,14.85,48.82
2017-05-04,75.01,48.8039,292.21,58.02,81.64,47.9,33.15,17.51,45.92,82.98,100.92,54.91,90.54,64.57,44.6,14.17,47.53
2017-05-05,75.17,48.8137,295.47,60.4,82.02,49.29,33.77,17.43,46.77,83.76,101.46,54.93,90.53,64.7,45.58,14.29,47.45
2017-05-08,75.46,48.8725,297.54,60.6,82.89,50.25,33.97,17.49,47.13,82.26,101.02,54.62,90.93,64.63,45.36,14.59,46.61
2017-05-09,76.45,49.6667,299.57,59.88,82.31,50.45,34.26,17.34,46.27,84.99,101.93,55.15,90.79,65.22,45.03,14.4,47.06
2017-05-10,78.51,49.5784,299.47,61.33,81.91,51.21,34.23,17.35,47.61,84.84,102.5,55.33,90.81,66.05,45.81,14.7,48.09
2017-05-11,79.04,49.9902,299.91,61.07,82.61,51.07,34.11,17.15,47.42,84.36,102.61,54.68,90.31,65.23,45.61,14.48,49.18
2017-05-12,79.0,49.402,297.55,60.87,82.55,51.45,33.62,17.09,46.97,84.07,102.52,55.32,89.66,63.49,45.14,14.33,49.08
2017-05-15,80.13,50.0294,295.41,61.31,82.8,50.97,33.82,17.2,47.44,85.0,103.76,55.4,90.15,62.35,46.51,14.54,51.29
2017-05-16,81.63,50.4216,293.33,60.53,82.55,50.97,33.42,17.15,47.13,83.93,105.5,55.95,90.6,61.5,46.78,14.43,51.21
2017-05-17,78.34,49.2843,292.09,60.27,81.99,50.19,32.42,16.68,46.41,84.15,100.55,55.36,85.76,61.52,46.34,14.35,51.76
2017-05-18,79.34,50.098,297.82,60.29,81.75,49.92,32.47,16.74,46.42,84.41,103.2,56.12,86.74,61.07,46.58,14.12,51.71
2017-05-19,80.18,51.1274,294.08,60.64,81.93,51.16,32.72,16.77,47.48,85.04,103.87,57.67,86.94,62.2,47.78,14.53,52.78
2017-05-22,81.11,51.4216,294.94,60.59,82.29,50.02,32.92,16.8,46.93,85.05,104.96,59.28,87.68,62.45,47.12,14.44,53.35
2017-05-23,81.35,50.6176,290.55,61.56,82.58,50.0,33.22,16.94,46.76,85.73,105.17,59.22,88.6,62.02,47.6,14.56,53.19
2017-05-24,81.66,50.9608,280.51,61.16,82.29,49.87,33.2,16.85,46.67,86.03,105.42,58.64,88.41,61.95,47.71,14.53,53.29
2017-05-25,81.77,50.7157,293.04,60.71,81.75,47.71,32.6,16.85,45.05,86.28,106.04,58.45,88.28,63.0,45.41,13.5,52.25
2017-05-26,81.7,50.5196,302.4,61.0,81.55,48.19,33.07,16.87,45.35,86.63,105.89,57.52,88.69,63.52,45.76,13.52,50.84
2017-05-30,82.51,50.4804,303.0,60.12,81.1,47.56,33.53,16.7,44.79,86.65,106.36,57.34,88.1,63.43,45.15,13.12,50.65
2017-05-31,83.3,50.3039,304.84,58.93,80.5,46.76,33.93,16.57,44.69,86.37,106.43,57.27,87.44,63.92,45.19,13.02,49.4
2017-06-01,83.43,50.9118,306.72,60.51,80.7,47.3,34.43,16.89,44.86,86.82,107.68,58.62,89.0,63.68,45.49,13.1,50.41
2017-06-02,84.34,51.6961,311.47,60.7,79.5,46.99,34.45,16.78,44.26,86.75,108.42,58.58,88.51,63.74,45.3,12.72,48.46
2017-06-05,84.51,51.402,313.73,60.06,80.12,46.73,34.46,16.82,44.02,86.9,108.15,58.86,88.73,63.32,45.32,12.78,48.25
2017-06-06,85.19,51.1863,306.96,61.65,81.21,48.04,34.43,16.64,44.48,86.77,107.86,58.2,87.62,61.84,46.0,12.88,48.11
2017-06-07,86.3,51.3823,307.94,60.13,80.91,46.78,34.34,16.82,43.56,88.88,109.48,57.53,89.2,62.11,44.4,12.21,47.08
2017-06-08,86.86,51.1176,307.27,58.61,80.62,47.0,34.11,17.12,43.07,88.98,111.01,58.12,90.09,61.32,44.13,12.09,46.3
2017-06-09,83.48,50.9804,307.87,61.01,82.13,48.34,34.34,17.67,44.82,89.75,107.01,57.05,91.75,61.96,44.85,12.54,46.64
2017-06-12,83.08,51.6569,301.02,60.85,82.93,48.42,34.68,17.83,45.72,89.76,103.76,57.49,91.91,61.86,44.92,12.62,47.18
2017-06-13,83.53,52.598,302.69,61.0,82.96,49.22,34.51,17.79,46.43,89.93,104.85,57.54,92.73,62.09,45.84,13.01,46.95
2017-06-14,82.3,52.8725,302.21,60.12,82.07,47.72,34.61,17.75,45.42,90.0,102.47,57.01,93.36,61.1,44.83,12.64,45.47
2017-06-15,81.57,52.0588,300.13,59.4,82.26,47.8,34.6,17.65,45.39,89.54,102.28,56.93,93.89,60.91,44.08,12.37,45.61
2017-06-16,81.23,51.8921,295.94,61.83,83.49,49.54,34.29,17.62,46.53,88.57,101.9,56.82,94.55,60.08,44.27,12.52,45.7
2017-06-19,82.61,51.7059,294.17,62.03,82.76,49.82,34.35,17.64,46.36,89.62,104.06,57.61,95.3,60.65,43.97,12.49,45.93
2017-06-20,80.35,52.8137,296.5,60.77,82.31,47.72,34.4,17.47,45.82,88.96,101.81,56.79,94.64,57.72,43.4,12.06,43.98
2017-06-21,80.83,52.2059,288.84,59.88,81.44,45.66,34.13,17.32,44.95,88.82,103.3,56.33,94.39,56.9,42.23,11.61,44.62
2017-06-22,80.07,51.3823,284.14,60.21,81.08,45.63,34.19,17.21,44.81,88.57,103.25,56.47,94.34,55.97,41.9,11.59,44.46
2017-06-23,81.59,51.098,284.71,60.12,81.61,46.08,34.2,17.22,44.83,88.77,104.36,56.91,94.01,56.29,41.5,11.53,44.14
2017-06-26,80.3,51.4314,289.72,60.01,81.24,46.21,34.52,17.29,44.23,89.62,101.32,56.56,94.2,56.7,41.7,11.53,44.09
2017-06-27,78.71,51.0686,282.86,59.63,81.11,46.21,34.21,17.3,43.97,90.01,97.86,55.43,95.42,56.53,41.53,11.35,46.17
2017-06-28,79.83,51.8235,285.28,59.57,81.53,47.14,34.58,17.52,43.96,90.55,98.36,56.16,96.66,57.78,42.01,11.45,46.45
2017-06-29,77.38,51.6667,285.88,59.8,80.7,47.45,34.86,17.71,44.08,91.0,96.13,55.08,97.0,57.3,42.42,11.71,47.02
2017-06-30,77.18,52.2745,287.34,59.87,80.73,47.93,34.93,17.66,43.96,91.4,95.95,55.22,97.21,57.73,42.71,11.85,47.08
2017-07-03,75.81,51.5294,283.36,61.26,82.1,49.33,35.57,17.98,45.66,91.91,95.34,54.95,98.39,58.23,43.72,12.14,49.13
2017-07-05,77.94,51.3725,279.04,59.75,80.85,47.65,35.01,18.02,44.16,93.03,97.53,55.45,98.98,57.39,42.86,11.74,47.58
2017-07-06,77.12,50.8529,273.24,58.87,80.12,45.77,34.87,17.79,43.31,92.18,97.79,54.79,97.54,56.28,42.02,11.59,48.53
2017-07-07,78.36,52.4314,276.97,58.68,80.22,45.11,34.94,17.86,43.0,92.98,99.7,55.35,98.13,56.14,41.78,11.47,46.47
2017-07-10,78.76,53.5294,268.82,58.77,80.16,47.11,35.19,17.79,43.24,92.69,100.05,55.64,98.55,54.8,42.32,11.52,46.57
2017-07-11,79.11,52.6863,255.98,58.94,80.6,47.2,35.4,17.8,43.35,92.79,100.73,55.33,97.9,54.34,42.71,11.59,46.68
2017-07-12,80.16,52.6961,261.86,59.16,80.96,47.58,35.5,17.8,43.24,91.94,101.73,56.2,97.98,54.13,42.78,11.43,46.73
2017-07-13,79.49,52.7451,257.4,59.5,80.97,48.24,35.86,17.81,43.25,92.54,102.75,56.23,98.19,54.42,43.77,11.45,47.65
2017-07-14,80.84,52.9706,261.74,59.82,81.28,48.56,36.35,17.79,43.45,91.98,103.99,56.81,98.11,54.76,44.22,11.65,47.89
2017-07-17,81.03,52.5588,253.94,60.04,80.86,48.68,36.38,17.74,43.19,92.02,103.3,56.46,98.03,54.73,44.11,11.59,47.66
2017-07-18,81.57,51.9118,258.75,60.24,80.6,47.73,36.43,17.62,43.07,93.12,103.83,56.29,97.37,54.33,44.0,11.68,47.92
2017-07-19,82.31,52.2549,256.75,60.89,80.85,49.86,36.47,17.62,43.66,92.91,105.41,56.78,89.21,54.42,45.58,12.25,48.34
2017-07-20,83.04,52.2157,255.74,60.52,80.86,49.35,36.41,17.64,43.23,93.15,107.64,53.97,87.5,54.65,45.38,12.1,48.54
2017-07-21,80.88,52.2843,253.4,60.03,80.12,48.41,36.07,17.51,42.65,93.94,107.47,53.84,87.84,54.31,44.38,11.85,47.47
2017-07-24,80.55,51.8431,252.08,59.41,79.87,47.96,35.82,17.66,42.61,93.85,105.86,53.22,87.9,53.07,42.51,11.88,47.81
2017-07-25,80.94,52.1471,256.61,61.01,80.27,48.86,35.57,17.9,43.65,93.4,106.39,53.27,88.15,54.03,42.69,12.34,49.19
2017-07-26,82.69,51.7157,247.24,61.59,80.37,48.86,35.62,17.49,43.7,94.04,107.33,53.14,87.9,53.96,43.32,12.18,50.08
2017-07-27,80.93,51.9902,249.43,62.14,80.83,50.22,35.94,17.68,44.66,93.29,107.0,52.49,87.66,55.12,43.09,12.23,50.67
2017-07-28,80.7,51.402,248.6,62.73,79.6,50.01,35.77,17.36,45.26,93.49,105.76,52.88,87.26,54.87,42.93,12.36,52.0
2017-07-31,80.04,51.4118,251.21,61.93,80.04,49.48,35.98,17.44,45.37,94.53,104.87,53.19,87.51,55.32,42.44,12.23,51.99
2017-08-01,80.33,53.1863,255.27,61.37,80.17,45.22,35.3,17.52,44.75,95.21,104.28,52.7,88.11,55.6,42.45,12.345,50.77
2017-08-02,79.82,52.8137,247.97,61.37,80.6,47.91,34.82,17.5,45.61,94.79,104.43,53.17,88.11,55.65,42.85,12.04,52.09
2017-08-03,80.68,52.8137,251.28,61.55,80.49,44.06,34.77,17.44,44.91,94.99,101.79,52.95,87.98,54.87,42.03,12.51,52.88
2017-08-04,83.49,53.1863,250.2,62.09,80.21,45.22,35.27,17.59,45.56,93.5,102.55,52.62,88.99,55.86,41.99,12.9,52.48
2017-08-07,84.98,53.2255,248.81,61.83,80.16,44.39,35.3,17.4,45.17,94.64,104.5,52.7,88.29,55.4,41.45,12.35,51.42
2017-08-08,84.62,53.3627,250.64,61.35,79.96,44.12,35.39,17.46,45.63,95.46,104.73,52.29,88.79,55.92,41.03,12.37,52.18
2017-08-09,83.6,53.098,253.08,61.66,80.21,43.58,35.28,17.32,45.65,96.8,104.74,52.77,89.24,56.04,41.29,12.2,52.16
2017-08-10,81.24,52.1176,246.87,61.34,78.97,42.61,34.88,16.99,44.97,96.67,101.6,52.34,87.2,54.8,40.51,12.05,52.59
2017-08-11,82.21,52.2059,251.05,61.13,78.21,42.39,34.93,16.82,44.79,96.23,103.18,52.72,87.15,55.56,40.02,12.12,51.47
