Date,Store,Sales,Customers,Open
2015-05-14,30,0,0,0
2015-07-26,62,0,0,0
2015-02-21,91,3949,424,1
2015-04-25,78,2538,340,1
2015-07-09,70,6333,664,1
2015-05-14,8,0,0,0
2015-02-11,8,5051,647,1
2015-07-27,48,4405,408,1
2015-05-06,27,11675,1198,1
2015-06-14,1,0,0,0
2015-03-11,65,5156,425,1
2015-03-26,65,4633,475,1
2015-04-02,46,8256,901,1
2015-03-07,98,5747,495,1
2015-01-09,70,6301,684,1
2015-05-24,72,0,0,0
2015-03-24,1,3547,464,1
2015-03-25,31,4192,469,1
2015-01-03,36,8912,900,1
2015-06-27,42,8626,923,1
2015-02-04,91,5234,504,1
2015-03-13,46,4822,608,1
2015-02-10,74,5549,802,1
2015-06-17,74,7029,895,1
2015-07-17,39,4268,534,1
2015-04-10,75,5619,657,1
2015-06-07,8,0,0,0
2015-01-29,12,7641,898,1
2015-05-18,19,10452,840,1
2015-04-06,65,0,0,0
2015-06-08,49,6876,527,1
2015-01-12,27,13697,1262,1
2015-03-29,26,0,0,0
2015-04-23,34,6591,879,1
2015-07-15,42,11779,1177,1
2015-03-05,91,4886,521,1
2015-02-04,65,4701,423,1
2015-04-11,47,6204,769,1
2015-03-28,56,9074,635,1
2015-03-26,29,6352,640,1
2015-04-24,27,7374,952,1
2015-01-26,51,7628,549,1
2015-04-15,100,7297,619,1
2015-05-06,13,6411,373,1
2015-07-08,45,4278,330,1
2015-04-25,89,4714,471,1
2015-01-21,86,3744,460,1
2015-02-15,39,0,0,0
2015-04-27,68,7562,1101,1
2015-06-11,23,3883,379,1
2015-04-18,79,4223,454,1
2015-04-19,12,0,0,0
2015-05-31,98,0,0,0
2015-05-18,10,7674,756,1
2015-03-17,52,7369,433,1
2015-02-05,99,6274,516,1
2015-02-26,82,8002,801,1
2015-02-07,20,4989,485,1
2015-06-21,97,0,0,0
2015-06-17,21,5302,492,1
2015-06-07,63,0,0,0
2015-06-05,55,6120,684,1
2015-07-09,20,9084,1046,1
2015-06-25,74,5463,776,1
2015-05-12,24,8466,795,1
2015-01-14,47,8491,1067,1
2015-06-14,40,0,0,0
2015-03-14,96,1919,200,1
2015-07-26,93,0,0,0
2015-06-29,83,5080,411,1
2015-07-25,94,5176,496,1
2015-06-09,24,8702,774,1
2015-04-19,2,0,0,0
2015-06-26,85,5524,867,1
2015-02-14,5,2162,254,1
2015-03-16,18,9960,928,1
2015-02-23,53,4842,540,1
2015-02-18,77,8440,668,1
2015-03-06,68,7894,1145,1
2015-01-18,38,0,0,0
2015-03-05,70,6596,729,1
2015-03-02,92,10585,780,1
2015-05-16,32,2296,301,1
2015-05-26,48,3815,426,1
2015-03-20,41,5810,450,1
2015-04-08,59,4963,560,1
2015-06-07,7,0,0,0
2015-06-01,28,6925,694,1
2015-03-02,34,10825,1208,1
2015-02-04,51,6654,455,1
2015-06-08,72,3347,416,1
2015-05-19,39,7549,915,1
2015-07-10,75,6104,647,1
2015-07-27,96,8731,714,1
2015-06-29,97,10893,899,1
2015-05-23,50,4198,412,1
2015-02-08,74,0,0,0
2015-04-22,10,4826,551,1
2015-06-02,7,12486,1197,1
2015-04-04,71,9629,887,1
2015-02-23,20,7796,859,1
2015-05-28,77,5820,548,1
2015-02-13,13,4127,335,1
2015-06-13,68,8479,1134,1
2015-02-18,30,4989,703,1
2015-06-20,41,6457,491,1
2015-05-20,76,9626,885,1
2015-06-21,2,0,0,0
2015-05-30,31,6071,627,1
2015-06-02,39,6190,716,1
2015-03-15,73,0,0,0
2015-07-03,72,4545,464,1
2015-01-16,61,5211,622,1
2015-05-12,51,5086,428,1
2015-03-05,7,7927,861,1
2015-01-18,42,0,0,0
2015-01-24,50,3715,362,1
2015-06-03,6,5960,638,1
2015-07-11,94,5444,517,1
2015-02-24,19,6234,631,1
2015-05-09,14,3829,421,1
2015-03-26,22,3585,462,1
2015-02-23,11,6199,949,1
2015-06-27,35,9169,717,1
2015-06-24,91,3299,389,1
2015-06-14,61,0,0,0
2015-03-27,12,6858,845,1
2015-03-14,84,11379,1188,1
2015-05-12,95,6816,853,1
2015-06-25,32,3284,438,1
2015-03-26,63,5811,585,1
2015-05-18,38,9304,732,1
2015-03-12,79,4768,523,1
2015-04-01,98,7063,543,1
2015-05-05,81,7005,560,1
2015-04-27,25,13556,1852,1
2015-04-20,99,4700,461,1
2015-02-12,20,8577,948,1
2015-02-24,100,5836,550,1
2015-06-03,1,5809,616,1
2015-06-02,86,5882,649,1
2015-07-02,90,8150,940,1
2015-02-17,85,7141,968,1
2015-06-13,62,3350,387,1
2015-04-05,48,0,0,0
2015-01-21,82,7137,716,1
2015-04-12,56,0,0,0
2015-07-09,79,4743,521,1
2015-06-13,95,3791,415,1
2015-03-12,69,7301,1017,1
2015-05-14,27,0,0,0
2015-04-18,56,8203,586,1
2015-05-06,44,5838,691,1
2015-03-04,92,8140,642,1
2015-07-20,88,5257,569,1
2015-03-14,80,9175,696,1
2015-02-01,76,0,0,0
2015-02-05,93,6523,582,1
2015-01-03,64,9769,778,1
2015-07-19,44,0,0,0
2015-02-15,4,0,0,0
2015-06-14,37,0,0,0
2015-04-27,62,9532,917,1
2015-04-29,54,10339,807,1
2015-06-19,51,8287,576,1
2015-04-02,84,18860,1781,1
2015-06-23,71,8006,675,1
2015-03-21,12,6266,734,1
2015-04-18,48,3164,281,1
2015-06-12,80,6633,548,1
2015-02-23,60,6615,668,1
2015-03-29,18,0,0,0
2015-04-24,46,3893,549,1
2015-07-17,60,8172,680,1
2015-02-16,79,8224,718,1
2015-04-17,45,6877,489,1
2015-03-26,67,6536,708,1
2015-01-24,12,5627,704,1
2015-04-07,40,4842,667,1
2015-02-14,28,2035,243,1
2015-03-15,36,0,0,0
2015-03-25,82,7305,775,1
2015-05-27,87,6048,763,1
2015-02-02,90,12105,1349,1
2015-02-15,29,0,0,0
2015-02-19,91,5737,593,1
2015-01-03,97,4901,496,1
2015-04-29,95,9188,941,1
2015-04-21,50,3055,274,1
2015-06-10,25,9346,1394,1
2015-07-18,31,5585,582,1
2015-07-10,78,3389,487,1
2015-07-20,41,5019,419,1
2015-01-18,19,0,0,0
2015-04-18,19,4456,386,1
2015-03-22,27,0,0,0
2015-03-12,78,2841,406,1
2015-01-30,87,5166,668,1
2015-01-30,96,6079,587,1
2015-07-09,76,9062,941,1
2015-03-03,22,5377,582,1
2015-01-14,89,5558,575,1
2015-07-18,41,4990,424,1
2015-02-05,20,8547,943,1
2015-01-06,4,10509,1348,1
2015-02-14,65,2996,255,1
2015-07-21,77,5784,533,1
2015-05-05,63,7372,592,1
2015-01-21,33,6004,672,1
2015-03-04,62,7475,780,1
2015-05-19,70,7565,712,1
2015-03-22,99,0,0,0
2015-02-27,67,7425,768,1
2015-02-17,30,7178,862,1
2015-01-18,45,0,0,0
2015-04-16,48,3798,416,1
2015-05-01,86,0,0,0
2015-03-14,92,6113,567,1
2015-04-10,12,5737,768,1
2015-04-27,82,14232,1072,1
2015-07-09,98,5010,469,1
2015-02-28,21,5551,560,1
2015-01-04,79,0,0,0
2015-07-12,27,0,0,0
2015-04-27,55,7358,775,1
2015-07-27,51,8672,563,1
2015-07-16,58,8163,554,1
2015-06-19,68,6823,1037,1
2015-05-30,20,7484,616,1
2015-05-04,48,5536,534,1
2015-05-29,66,6571,522,1
2015-03-01,62,0,0,0
2015-05-13,39,8830,1139,1
2015-02-23,85,6250,936,1
2015-03-12,97,5725,663,1
2015-04-21,62,6151,748,1
2015-06-02,67,11346,991,1
2015-04-15,5,6071,681,1
2015-03-17,50,4352,384,1
2015-03-02,21,9880,656,1
2015-03-25,14,4917,585,1
2015-03-28,53,4024,420,1
2015-04-30,23,7511,639,1
2015-01-27,37,6777,691,1
2015-07-14,58,7738,566,1
2015-04-23,95,5430,714,1
2015-05-05,13,4830,371,1
2015-06-02,75,6844,628,1
2015-02-14,68,8808,1277,1
2015-01-22,18,5107,603,1
2015-07-26,5,0,0,0
2015-03-04,29,9136,774,1
2015-04-20,33,7294,815,1
2015-05-02,100,11968,987,1
2015-02-10,27,7106,928,1
2015-03-18,71,8735,712,1
2015-03-25,19,5697,597,1
2015-07-04,99,5546,502,1
2015-05-20,88,6910,660,1
2015-03-10,57,8083,757,1
2015-04-03,40,0,0,0
2015-07-02,63,9031,716,1
2015-07-04,52,5968,422,1
2015-03-07,53,3297,359,1
2015-05-08,67,8534,889,1
2015-03-22,92,0,0,0
2015-07-13,21,8247,618,1
2015-06-11,70,5427,601,1
2015-06-26,46,4618,578,1
2015-04-22,72,3499,412,1
2015-07-24,1,3706,459,1
2015-02-08,72,0,0,0
2015-05-02,27,10347,1137,1
2015-06-14,41,0,0,0
2015-01-15,13,5243,354,1
2015-01-27,63,6761,587,1
2015-01-27,17,8235,913,1
2015-04-10,55,4389,577,1
2015-03-17,55,6966,750,1
2015-04-10,97,5837,646,1
2015-03-24,59,4998,534,1
2015-01-30,41,6736,453,1
2015-07-26,42,0,0,0
2015-06-21,10,0,0,0
2015-06-10,40,4126,550,1
2015-01-14,55,5382,637,1
2015-02-13,37,6591,778,1
2015-01-14,48,4131,404,1
2015-02-19,40,6018,687,1
2015-04-21,45,3398,293,1
2015-05-08,22,5060,596,1
2015-04-18,47,6523,835,1
2015-05-02,10,6183,640,1
2015-01-16,74,6056,866,1
2015-04-06,82,0,0,0
2015-03-29,68,0,0,0
2015-01-20,41,4106,338,1
2015-01-26,99,7353,615,1
2015-05-14,23,0,0,0
2015-03-06,56,8624,599,1
2015-02-19,81,5888,471,1
2015-01-22,64,8988,721,1
2015-05-23,21,5876,602,1
2015-07-04,15,5388,588,1
2015-05-26,23,5250,467,1
2015-01-11,94,0,0,0
2015-06-03,31,6422,569,1
2015-04-07,90,9508,1170,1
2015-04-30,8,9956,1080,1
2015-03-24,8,5581,712,1
2015-06-23,83,3469,314,1
2015-05-15,26,8256,664,1
2015-02-12,41,4597,383,1
2015-05-31,25,0,0,0
2015-03-11,99,4580,437,1
2015-03-22,71,0,0,0
2015-06-30,51,8905,548,1
2015-03-02,11,10112,1214,1
2015-04-19,71,0,0,0
2015-04-20,37,4647,552,1
2015-05-07,53,6415,665,1
2015-01-27,18,6742,713,1
2015-03-23,51,5907,459,1
2015-03-12,80,5674,496,1
2015-02-18,89,5176,566,1
2015-05-06,15,7652,663,1
2015-06-30,29,11043,777,1
2015-02-04,9,6956,636,1
2015-05-22,35,11845,887,1
2015-07-20,17,5908,824,1
2015-06-16,60,11713,884,1
2015-03-25,40,3212,418,1
2015-01-26,39,6492,724,1
2015-04-18,59,2540,248,1
2015-03-12,51,5781,442,1
2015-07-12,55,0,0,0
2015-07-03,30,3684,483,1
2015-05-23,8,3199,394,1
2015-04-14,66,6513,481,1
2015-04-17,26,9116,714,1
2015-06-16,43,8927,705,1
2015-07-25,23,4191,388,1
2015-07-16,13,5921,406,1
2015-05-02,81,11114,812,1
2015-04-23,33,6089,657,1
2015-03-29,37,0,0,0
2015-07-06,78,3517,463,1
2015-05-30,52,6807,459,1
2015-02-15,84,0,0,0
2015-01-25,36,0,0,0
2015-03-28,74,4902,678,1
2015-07-19,19,0,0,0
2015-04-16,25,11610,1643,1
2015-06-22,29,6798,613,1
2015-04-24,55,4671,564,1
2015-05-05,64,12806,875,1
2015-04-04,87,5567,651,1
2015-04-23,76,7189,774,1
2015-07-17,93,6466,684,1
2015-01-19,56,6327,473,1
2015-05-13,13,4786,399,1
2015-05-17,59,0,0,0
2015-02-22,20,0,0,0
2015-03-29,86,0,0,0
2015-06-04,78,3932,497,1
2015-04-25,62,3366,356,1
2015-02-09,52,5034,360,1
2015-01-03,58,6289,485,1
2015-03-15,30,0,0,0
2015-04-16,20,10360,1134,1
2015-02-21,71,4821,427,1
2015-05-12,34,7000,852,1
2015-01-25,4,0,0,0
2015-03-01,25,0,0,0
2015-03-17,43,7595,653,1
2015-01-05,40,5603,692,1
2015-02-12,100,6868,631,1
2015-07-04,68,7653,1121,1
2015-05-22,70,6649,688,1
2015-03-16,25,14401,1889,1
2015-01-14,34,7615,941,1
2015-07-04,72,2515,271,1
2015-05-07,66,6454,539,1
2015-03-15,55,0,0,0
2015-04-09,30,4324,639,1
2015-07-05,2,0,0,0
2015-07-24,29,6419,556,1
2015-01-08,46,5376,739,1
2015-04-25,52,5576,414,1
2015-04-09,7,7985,914,1
2015-03-17,37,5854,646,1
2015-05-07,48,3920,442,1
2015-02-23,13,3224,271,1
2015-03-15,35,0,0,0
2015-01-02,52,6093,424,1
2015-06-05,6,5393,608,1
2015-03-05,50,4898,430,1
2015-02-19,27,10085,1102,1
2015-06-15,48,4804,478,1
2015-03-27,96,4021,455,1
2015-07-16,89,5996,639,1
2015-06-25,78,2820,397,1
2015-03-04,86,5490,641,1
2015-03-01,20,0,0,0
2015-02-11,16,7014,881,1
2015-02-19,6,4911,567,1
2015-05-18,70,9522,841,1
2015-03-20,27,10274,1121,1
2015-03-04,24,11233,946,1
2015-03-01,46,0,0,0
2015-01-14,43,7014,566,1
2015-04-02,63,13047,1041,1
2015-05-03,70,0,0,0
2015-01-03,50,3927,316,1
2015-07-17,95,6708,752,1
2015-01-12,81,9152,619,1
2015-03-20,90,8650,1074,1
2015-03-22,54,0,0,0
2015-07-19,33,0,0,0
2015-05-01,16,0,0,0
2015-07-20,51,7202,500,1
2015-03-07,21,4920,501,1
2015-03-30,77,14693,932,1
2015-05-15,95,7306,876,1
2015-02-12,90,6866,941,1
2015-02-12,11,6753,1031,1
2015-06-10,77,5800,526,1
2015-07-17,29,6526,598,1
2015-04-16,6,5734,637,1
2015-07-25,84,8413,914,1
2015-07-21,79,4801,537,1
2015-03-21,79,3990,453,1
2015-06-19,25,10679,1470,1
2015-03-16,94,10503,862,1
2015-04-21,97,4620,559,1
2015-05-24,55,0,0,0
2015-01-23,34,6372,863,1
2015-03-22,7,0,0,0
2015-05-16,70,6344,641,1
2015-07-04,96,1975,207,1
2015-04-18,17,2591,349,1
2015-01-18,36,0,0,0
2015-06-14,16,0,0,0
2015-06-06,93,3053,310,1
2015-01-25,54,0,0,0
2015-07-13,98,7949,563,1
2015-06-29,15,11290,915,1
2015-05-21,94,7558,684,1
2015-06-17,99,6611,517,1
2015-07-12,31,0,0,0
2015-04-22,42,8995,1067,1
2015-03-19,81,6483,495,1
2015-05-21,16,8758,971,1
2015-07-07,63,5547,513,1
2015-04-09,60,6552,680,1
2015-04-23,8,6125,831,1
2015-01-26,91,5907,528,1
2015-02-17,16,7747,836,1
2015-01-12,2,7237,689,1
2015-06-06,2,2641,319,1
2015-07-16,63,9536,753,1
2015-02-12,66,5352,486,1
2015-05-05,100,6967,624,1
2015-01-31,59,2847,284,1
2015-05-14,74,0,0,0
2015-04-12,10,0,0,0
2015-06-18,22,4545,465,1
2015-07-15,3,8663,865,1
2015-07-12,47,0,0,0
2015-05-04,11,9509,1274,1
2015-05-22,53,5737,633,1
2015-03-09,99,4919,451,1
2015-06-08,98,5150,466,1
2015-06-14,15,0,0,0
2015-07-12,57,0,0,0
2015-01-13,35,10270,719,1
2015-03-30,65,10189,620,1
2015-04-07,4,11354,1620,1
2015-04-18,22,3486,392,1
2015-03-28,96,2420,247,1
2015-03-03,4,11093,1407,1
2015-02-25,74,4788,725,1
2015-06-05,16,10056,1003,1
2015-04-18,43,4725,449,1
2015-05-26,52,6970,477,1
2015-06-30,17,11774,1230,1
2015-05-19,52,8008,458,1
2015-07-12,70,0,0,0
2015-06-07,58,0,0,0
2015-05-19,13,4516,317,1
2015-01-06,11,9340,1190,1
2015-02-04,14,6134,691,1
2015-01-12,28,6778,696,1
2015-07-15,4,11126,1377,1
2015-05-20,28,4643,496,1
2015-05-19,3,8728,871,1
2015-05-24,11,0,0,0
2015-05-12,14,5518,644,1
2015-06-30,79,8503,741,1
2015-03-30,41,9086,542,1
2015-05-18,21,6916,564,1
2015-02-24,93,4407,504,1
2015-05-01,95,0,0,0
2015-04-16,22,4815,532,1
2015-01-09,62,6808,794,1
2015-07-17,82,8906,866,1
2015-05-16,12,6214,755,1
2015-02-13,5,4617,542,1
2015-03-07,64,10747,867,1
2015-06-28,39,0,0,0
2015-05-28,32,3917,464,1
2015-04-07,15,6425,685,1
2015-06-17,5,5632,651,1
2015-01-24,88,2205,222,1
2015-04-12,94,0,0,0
2015-02-01,56,0,0,0
2015-01-27,40,5244,659,1
2015-07-01,93,5602,541,1
2015-01-26,35,13585,920,1
2015-05-09,35,10310,789,1
2015-06-16,31,6906,594,1
2015-06-16,15,8600,725,1
2015-01-31,22,4358,435,1
2015-04-09,33,6596,690,1
2015-02-03,91,5904,607,1
2015-03-15,93,0,0,0
2015-07-07,75,5432,567,1
2015-01-21,4,7456,1124,1
2015-07-05,96,0,0,0
2015-04-03,5,0,0,0
2015-01-23,6,3711,494,1
2015-06-29,71,15224,1026,1
2015-02-18,98,5883,433,1
2015-01-31,99,5754,539,1
2015-06-15,87,8865,1023,1
2015-04-19,30,0,0,0
2015-01-01,45,0,0,0
2015-04-01,88,9746,878,1
2015-06-16,80,9406,635,1
2015-06-21,87,0,0,0
2015-03-22,49,0,0,0
2015-05-21,28,5291,577,1
2015-04-26,11,0,0,0
2015-03-19,68,7008,1078,1
2015-07-25,36,10830,1107,1
2015-04-18,9,6685,622,1
2015-07-27,60,14030,969,1
2015-07-16,43,6793,587,1
2015-06-02,98,7224,559,1
2015-03-25,86,3803,492,1
2015-01-14,30,4039,582,1
2015-07-14,99,7097,572,1
2015-04-16,38,6391,526,1
2015-01-10,11,4056,554,1
2015-04-27,36,10795,1239,1
2015-01-24,45,5444,443,1
2015-01-07,30,5043,684,1
2015-02-14,44,3678,449,1
2015-03-12,7,7113,839,1
2015-03-19,86,5127,563,1
2015-01-26,43,8377,651,1
2015-06-15,23,10398,723,1
2015-04-09,17,5448,767,1
2015-02-18,92,7672,604,1
2015-01-05,31,8491,811,1
2015-03-08,98,0,0,0
2015-04-26,19,0,0,0
2015-01-10,42,7864,800,1
2015-02-14,90,9211,1144,1
2015-04-17,5,5098,578,1
2015-05-16,57,6072,652,1
2015-03-19,80,7679,603,1
2015-03-15,25,0,0,0
2015-01-03,40,4219,572,1
2015-05-19,92,7702,630,1
2015-05-09,95,5119,575,1
2015-06-21,72,0,0,0
2015-04-22,26,4715,405,1
2015-06-14,79,0,0,0
2015-04-26,33,0,0,0
2015-02-06,97,8595,848,1
2015-02-08,12,0,0,0
2015-07-22,73,3737,406,1
2015-06-21,45,0,0,0
2015-04-22,3,5875,685,1
2015-03-22,86,0,0,0
2015-01-18,27,0,0,0
2015-02-12,84,10027,1161,1
2015-05-17,56,0,0,0
2015-05-22,52,7697,496,1
2015-04-09,54,5654,569,1
2015-02-08,11,0,0,0
2015-05-14,52,0,0,0
2015-07-11,92,5398,502,1
2015-07-23,99,5040,456,1
2015-06-24,11,5702,919,1
2015-05-12,12,5664,787,1
2015-07-12,22,0,0,0
2015-02-26,26,6197,500,1
2015-05-29,40,3470,494,1
2015-05-31,9,0,0,0
2015-02-25,16,6930,799,1
2015-03-14,31,5720,571,1
2015-04-20,87,5717,821,1
2015-06-12,99,4231,416,1
2015-05-24,7,0,0,0
2015-01-22,48,2851,342,1
2015-04-01,2,6473,756,1
2015-04-05,43,0,0,0
2015-05-29,76,10051,993,1
2015-04-26,65,0,0,0
2015-05-29,9,7193,627,1
2015-01-26,16,9314,962,1
2015-04-29,75,7726,741,1
2015-04-05,2,0,0,0
2015-03-01,11,0,0,0
2015-06-02,28,6552,657,1
2015-04-19,58,0,0,0
2015-05-19,51,6777,489,1
2015-04-08,70,5363,608,1
2015-02-13,40,3028,495,1
2015-01-20,57,6285,674,1
2015-06-07,70,0,0,0
2015-04-23,85,4491,693,1
2015-07-07,38,4346,405,1
2015-02-09,57,6103,719,1
2015-06-22,48,2697,330,1
2015-06-21,20,0,0,0
2015-05-03,60,0,0,0
2015-07-21,62,6115,675,1
2015-01-05,97,8776,820,1
2015-02-06,75,6343,660,1
2015-01-19,39,3778,537,1
2015-01-23,62,5610,670,1
2015-03-04,57,9226,881,1
2015-03-05,5,4692,538,1
2015-07-14,5,6144,607,1
2015-03-23,89,6806,682,1
2015-01-26,38,7879,646,1
2015-02-19,18,7300,757,1
2015-07-04,64,10482,823,1
2015-05-20,20,7815,752,1
2015-05-27,61,5127,552,1
2015-02-13,88,5559,617,1
2015-04-11,22,3355,373,1
2015-01-05,75,7714,751,1
2015-07-24,72,3343,401,1
2015-04-14,79,6992,647,1
2015-01-25,29,0,0,0
2015-05-11,27,7887,994,1
2015-01-30,78,5166,611,1
2015-04-26,92,0,0,0
2015-03-20,23,6076,525,1
2015-01-07,10,5200,599,1
2015-05-27,16,6913,855,1
2015-02-16,4,11092,1511,1
2015-06-09,4,8002,1110,1
2015-01-24,21,4481,494,1
2015-05-15,65,5527,520,1
2015-01-30,74,7587,1011,1
2015-03-29,72,0,0,0
2015-01-05,69,12431,1458,1
2015-07-23,85,5223,802,1
2015-03-11,38,3781,398,1
2015-03-21,6,3121,356,1
2015-05-31,6,0,0,0
2015-03-24,80,5525,466,1
2015-03-12,30,4006,630,1
2015-06-17,32,5405,588,1
2015-07-06,40,3747,537,1
2015-02-08,97,0,0,0
2015-03-27,57,7705,732,1
2015-02-17,34,8118,989,1
2015-02-05,19,7334,645,1
2015-05-01,28,0,0,0
2015-02-12,72,4432,407,1
2015-04-09,27,7524,974,1
2015-07-23,66,6430,517,1
2015-06-07,13,0,0,0
2015-04-30,97,9697,936,1
2015-05-31,99,0,0,0
2015-01-11,40,0,0,0
2015-05-15,64,11635,930,1
2015-05-24,21,0,0,0
2015-01-04,25,0,0,0
2015-07-24,62,5392,672,1
2015-06-30,40,5251,696,1
2015-01-07,43,6990,611,1
2015-01-20,3,4848,645,1
2015-01-25,20,0,0,0
2015-07-15,34,9781,1123,1
2015-06-11,39,3769,507,1
2015-06-11,6,4047,512,1
2015-02-24,98,3961,395,1
2015-06-22,20,7826,922,1
2015-03-13,18,5880,664,1
2015-05-10,89,0,0,0
2015-05-09,59,2228,249,1
2015-03-04,40,3982,528,1
2015-03-01,1,0,0,0
2015-06-24,46,3469,511,1
2015-04-11,31,5524,552,1
2015-05-10,5,0,0,0
2015-04-20,63,5118,527,1
2015-06-10,57,7757,741,1
2015-04-05,69,0,0,0
2015-05-21,35,11681,868,1
2015-05-24,52,0,0,0
2015-02-02,15,9076,808,1
2015-02-08,26,0,0,0
2015-02-14,1,5015,624,1
2015-03-28,33,8056,813,1
2015-06-20,90,7720,1020,1
2015-02-14,13,5132,392,1
2015-01-05,50,5987,458,1
2015-05-18,41,8131,529,1
2015-07-09,93,5591,555,1
2015-02-10,90,7008,937,1
2015-01-31,2,3067,323,1
2015-01-06,29,8498,734,1
2015-01-17,10,4867,547,1
2015-02-15,48,0,0,0
2015-02-10,43,5472,587,1
2015-01-02,62,5893,689,1
2015-07-03,38,5701,511,1
2015-03-29,84,0,0,0
2015-02-04,100,8338,655,1
2015-04-24,89,5394,597,1
2015-05-17,5,0,0,0
2015-02-08,95,0,0,0
2015-04-20,15,5211,585,1
2015-05-19,1,5235,546,1
2015-03-12,61,4119,510,1
2015-02-14,70,5600,634,1
2015-02-13,56,6847,512,1
2015-01-15,9,7003,564,1
2015-02-04,57,9192,877,1
2015-02-18,67,8938,892,1
2015-03-15,54,0,0,0
2015-06-04,53,5876,585,1
2015-03-02,84,17882,1676,1
2015-05-03,79,0,0,0
2015-07-21,39,3855,500,1
2015-02-13,50,4003,367,1
2015-03-11,41,5436,394,1
2015-03-30,78,6890,695,1
2015-04-16,86,5546,630,1
2015-04-18,18,4842,521,1
2015-03-19,83,4124,362,1
2015-07-16,65,5890,536,1
2015-02-20,58,7147,554,1
2015-03-05,88,6498,663,1
2015-05-22,80,8635,619,1
2015-02-19,21,6057,543,1
2015-04-15,16,8955,980,1
2015-02-23,33,7093,788,1
2015-06-20,49,6785,566,1
2015-04-09,67,7013,752,1
2015-03-22,77,0,0,0
2015-04-12,48,0,0,0
2015-04-03,10,0,0,0
2015-02-03,68,7239,1056,1
2015-03-11,85,5680,841,1
2015-02-12,1,3900,477,1
2015-07-18,62,3981,390,1
2015-01-04,76,0,0,0
2015-02-25,58,5202,456,1
2015-02-04,45,4944,364,1
2015-06-04,92,0,0,0
2015-02-12,8,5694,776,1
2015-02-15,80,0,0,0
2015-07-11,84,10639,1111,1
2015-07-05,97,0,0,0
2015-04-23,44,4124,558,1
2015-02-18,17,7592,859,1
2015-01-08,7,7352,791,1
2015-06-09,86,3926,547,1
2015-04-10,15,6309,631,1
2015-03-28,64,11400,877,1
2015-06-26,14,5232,609,1
2015-05-30,57,8666,771,1
2015-01-30,65,7069,535,1
2015-03-03,38,6619,553,1
2015-07-20,81,6962,561,1
2015-06-23,29,6875,575,1
2015-05-12,74,5482,809,1
2015-03-17,33,9098,847,1
2015-04-07,57,8230,908,1
2015-04-24,53,4475,578,1
2015-07-07,27,7958,920,1
2015-05-29,50,4687,397,1
2015-01-04,73,0,0,0
2015-07-07,39,4084,524,1
2015-07-13,40,4584,588,1
2015-04-13,45,7947,520,1
2015-05-16,25,9183,1266,1
2015-01-13,19,7437,650,1
2015-06-21,82,0,0,0
2015-05-23,7,7434,790,1
2015-07-24,91,3565,393,1
2015-03-05,95,6812,777,1
2015-01-19,53,4479,550,1
2015-06-09,13,3577,300,1
2015-01-08,58,7729,556,1
2015-02-26,74,5535,765,1
2015-07-04,76,8616,875,1
2015-03-22,70,0,0,0
2015-07-24,42,8577,946,1
2015-05-21,2,5431,609,1
2015-01-22,75,5153,540,1
2015-06-04,20,0,0,0
2015-01-28,52,6509,415,1
2015-03-06,12,8191,925,1
2015-04-21,99,4172,424,1
2015-02-25,20,7550,843,1
2015-07-17,4,10514,1343,1
2015-03-26,1,3932,490,1
2015-04-14,4,10050,1311,1
2015-04-17,94,9205,758,1
2015-05-10,66,0,0,0
2015-05-09,60,6038,532,1
2015-02-01,43,0,0,0
2015-03-03,59,7277,695,1
2015-06-14,95,0,0,0
2015-04-06,91,0,0,0
2015-07-07,7,9207,1069,1
2015-06-06,63,7257,669,1
2015-06-29,91,7572,602,1
2015-07-05,48,0,0,0
2015-02-12,93,4846,568,1
2015-01-06,92,8141,665,1
2015-07-02,3,7450,701,1
2015-01-25,52,0,0,0
2015-07-17,98,5573,491,1
2015-03-28,25,8927,1268,1
2015-06-26,81,7289,555,1
2015-03-17,4,9733,1326,1
2015-06-04,73,5216,531,1
2015-03-14,77,8471,700,1
2015-01-10,85,5760,757,1
2015-03-23,48,3704,405,1
2015-04-03,66,0,0,0
2015-03-29,11,0,0,0
2015-03-26,92,4974,500,1
2015-06-05,35,15342,966,1
2015-05-30,93,3487,334,1
2015-06-21,90,0,0,0
2015-06-09,95,6726,838,1
2015-05-27,44,4996,597,1
2015-03-10,24,8597,781,1
2015-03-02,20,9878,946,1
2015-07-27,99,8213,614,1
2015-02-04,63,8448,664,1
2015-01-22,55,3468,474,1
2015-05-21,43,7075,625,1
2015-06-10,99,5117,450,1
2015-05-18,49,10186,649,1
2015-02-10,32,3522,453,1
2015-05-02,48,3463,353,1
2015-07-01,43,6547,549,1
2015-07-24,10,6152,603,1
2015-05-16,37,7011,854,1
2015-07-18,46,3984,557,1
2015-04-29,89,7441,709,1
2015-01-23,54,6220,638,1
2015-04-25,93,3142,309,1
2015-04-19,72,0,0,0
2015-05-13,92,6069,577,1
2015-01-12,88,9408,844,1
2015-01-02,21,3297,406,1
2015-07-04,54,7520,707,1
2015-02-02,82,12082,1040,1
2015-05-20,75,6015,625,1
2015-04-13,97,10912,988,1
2015-04-09,88,5648,619,1
2015-06-29,77,12702,844,1
2015-02-04,86,5252,606,1
2015-05-20,65,5069,418,1
2015-06-20,92,5814,566,1
2015-06-25,48,2890,326,1
