User-ID,Location,Age
3321,"regina, saskatchewan, canada",25.0
3323,"seatac, washington, usa",
3326,"bonn, nordrhein-westfalen, germany",37.0
3328,"apo, ae, usa",
3329,"grantsville, utah, usa",
3331,"mckeesport, pennsylvania, usa",60.0
3332,"hartlepool, cleveland, united kingdom",54.0
3344,"tucson, arizona, usa",61.0
3346,"tehran, tehran, iran",20.0
3350,"colorado springs, colorado, usa",23.0
3357,"spokane, washington, usa",
3363,"knoxville, tennessee, usa",29.0
3364,"victoria, british columbia, canada",29.0
3368,"nashua, new hampshire, usa",
3371,"groveland, massachusetts, usa",25.0
3373,"elk grove, california, usa",30.0
3374,"ajax, ontario, canada",47.0
3376,"abbotsford, british columbia, canada",26.0
3393,"aurora, illinois, usa",55.0
3401,"jacksonville, florida, usa",
3404,"montreal, quebec, canada",
3416,"aachen, nordrhein-westfalen, germany",34.0
3418,"san diego, california, usa",14.0
3422,"gawler east, south australia, australia",14.0
3427,"eldorado, illinois, usa",50.0
3437,"honolulu, hawaii, usa",103.0
3445,"la mirada, california, usa",45.0
3460,"edmonton, alberta, canada",32.0
3462,"amherst, new york, usa",
3463,"conrad, iowa, usa",66.0
3467,"fort wayne, indiana, usa",36.0
3471,"victoria, british columbia, canada",
3472,"seattle, washington, usa",24.0
3480,"kailua, hawaii, usa",
3481,"littleton, colorado, usa",49.0
3488,"ljubljana, n/a, slovenia",21.0
3495,"denver, colorado, usa",
3496,"omaha, nebraska, usa",
3508,"edinburgh, scotland, united kingdom",46.0
3510,"nederland, colorado, usa",57.0
3514,"evansville, indiana, usa",22.0
3519,"norwalk, connecticut, usa",27.0
3528,"omaha, nebraska, usa",
3532,"fayetteville, new york, usa",
3537,"seattle, washington, usa",
3538,"madrid, madrid, spain",31.0
3541,"nanaimo, ,",
3542,"jersey city, new jersey, usa",
3543,"elgin, texas, usa",37.0
3546,"milwaukee, wisconsin, usa",27.0
3549,"carrickalinga, south australia, australia",
3550,"new york, new york, usa",30.0
3554,"hackettstown, new jersey, usa",11.0
3556,"bismarck, north dakota, usa",68.0
3569,"n/a, n/a, usa",
3573,"fair lawn, new jersey, usa",32.0
3578,"halifax, nova scotia, canada",25.0
3580,"essington, pennsylvania, usa",44.0
3583,"redlands, queensland, australia",48.0
3586,"akron, ohio, usa",46.0
3588,"marion, iowa, usa",
3593,"lahaina, hawaii, usa",
3594,"auckland, n/a, new zealand",48.0
3596,"wetumpka, alabama, usa",
3599,"orlando, florida, usa",
3601,"tallahassee, florida, usa",33.0
3602,"colorado springs, colorado, usa",22.0
3603,"wildwood crest, new jersey, usa",34.0
3604,"pacific, missouri, usa",26.0
3605,"bristol, rhode island, usa",28.0
3611,"santa rosa, california, usa",0.0
3613,"new dundee, ontario, canada",29.0
3619,"washington, dc, usa",
3622,"round rock, tx, csa",
3628,"easthampton, massachusetts, usa",
3632,"edgewater, new jersey,",33.0
3633,"courtenay, british columbia, canada",34.0
3640,"sacramento, california, usa",
3641,"king george, virginia, usa",34.0
3643,"robbinsdale, minnesota, usa",
3645,"siegburg, nordrhein-westfalen, germany",
3647,"carmichael, california, usa",17.0
3648,"durham, north carolina, usa",
3651,"dresden, sachsen, germany",
3659,"toronto, ,",
3660,"huntington beach, california, usa",
3665,"iowa city, iowa, usa",34.0
3667,"norfolk, virginia, usa",
3668,"chicago, illinois, usa",25.0
3669,"williamsburg, massachusetts, usa",34.0
3671,"lahaina, hawaii, usa",
3673,"chatsworth, california, usa",56.0
3674,"mississauga, ontario, canada",
3675,"barcelona, catalunya, spain",24.0
3679,"allston, massachusetts, usa",25.0
3684,"barnet, england, united kingdom",68.0
3690,"pickerington, ohio, usa",
3693,"hampton, virginia, usa",23.0
3694,"raleigh, north carolina, usa",16.0
3709,"lucama, north carolina, usa",30.0
3711,"highlands ranch, colorado, usa",
3712,"richfield, minnesota, usa",
3713,"juneau, alaska, usa",39.0
3719,"eielson afb, alaska, usa",18.0
3728,"pembroke pines, florida, usa",40.0
3739,"hamilton, ,",
3743,"roma, lazio, italy",29.0
3752,"langenthal, bern, switzerland",44.0
3757,"madrid, madrid, spain",
3761,"san diego, california, usa",
3767,"london, ontario, canada",
3768,"section, ,",23.0
3770,"roanoke, virginia, usa",20.0
3771,"barcelona, n/a, spain",17.0
3775,"port angeles, washington, usa",57.0
3776,"homer, alaska, usa",39.0
3777,"didcot, oxfordshire, united kingdom",27.0
3779,"homer, alaska, usa",
3780,"eagle river, alaska, usa",
3782,"fairbanks, alaska, usa",
3789,"munich, bayern, germany",25.0
3792,"sacramento, california, usa",12.0
3798,"anchorage, alaska, usa",23.0
3799,"norwich, england, united kingdom",18.0
3814,"langhorne, pennsylvania, usa",
3817,"columbia, south carolina, usa",29.0
3821,"scottdale, pennsylvania, usa",36.0
3827,"orlando, florida, usa",23.0
3836,"huntington beach, california, usa",
3837,"san francisco, california, usa",21.0
3838,"portland, ,",32.0
3839,"broomfield, colorado, usa",
3840,"meriden, connecticut, usa",46.0
3842,"long beach, california, usa",
3843,"bradford, vermont, usa",
3852,"barcelona, catalonia, spain",30.0
3853,"erie, colorado, usa",
3856,"auckland, n/a, new zealand",
3860,"berkeley, california, usa",42.0
3861,"los angeles, california, usa",37.0
3865,"chandler, arizona, usa",25.0
3874,"haarlem, northholland, netherlands",
3876,"berlin, berlin, germany",34.0
3879,"cliffside park, new jersey, usa",40.0
3881,"ottawa, ontario, canada",34.0
3884,"arlington, washington, usa",64.0
3885,"burlington, north carolina, usa",
3886,"whitby, ontario, canada",
3890,"anchorage, alaska, usa",
3894,"grand canyon, arizona, usa",
3897,"akron, pennsylvania, usa",
3902,"sechelt, british columbia, canada",59.0
3910,"allston, massachusetts, usa",25.0
3912,"st. john`s, newfoundland, canada",
3915,"basel, basel-stadt, switzerland",
3916,"modena, emilia romagna, italy",36.0
3917,"toronto, ontario, canada",25.0
3918,"abilene, ,",
3923,"vienna, ,",
3926,"almaty, n/a, kazakhstan",
3931,"roma, lazio, italy",
3934,"ankara, \n/a\"", turkey""",33.0
3939,"kenai, alaska, usa",53.0
3943,"detroit, michigan, usa",40.0
3944,"lloydminster, saskatchewan, canada",
3948,"asheville, north carolina, usa",
3950,"ottawa, ontario, canada",
3954,"detroit, michigan, usa",24.0
3959,"st.clair shores, michigan, usa",23.0
3965,"st. peters, missouri, usa",
3977,"columbiana, alabama, usa",63.0
3983,"north oaks, minnesota, usa",
3991,"monroe, new york, usa",30.0
4017,"new orleans, louisiana, usa",48.0
4028,"athens, n/a, greece",26.0
4035,"alameda, california, usa",60.0
4038,"bethesda, maryland, usa",
4039,"fredericton, new brunswick, canada",22.0
4041,"alamogordo, new mexico, usa",45.0
4045,"houston, texas, usa",
4049,"poringland, england, united kingdom",65.0
4055,"guelph, ontario, canada",52.0
4059,"portland, ,",
4066,"birmingham, alabama, usa",31.0
4069,"austin, texas, usa",
4076,"barcelona, barcelona, spain",27.0
4077,"austin, texas, usa",
4089,"westborough, massachusetts, usa",
4090,"haskell, new jersey, usa",
4091,"estill springs, tennessee, usa",77.0
4092,"hixson, tennessee, usa",27.0
4096,"newmarket, ontario, canada",38.0
4098,"mei foo, kowloon, hong kong",30.0
4114,"augsburg, bayern, germany",
4119,"kennewick, washington, usa",13.0
4120,"dickinson, north dakota, usa",
4127,"dunedin, otago, new zealand",33.0
4130,"galway, county galway, ireland",
4131,"hemel hempstead, england, united kingdom",51.0
4134,"stockach, baden-wuerttemberg, germany",42.0
4138,"austin, texas, usa",20.0
4141,"los angeles, california, usa",
4143,"san jose, california, usa",
4144,"winnipeg, manitoba, canada",31.0
4148,"wallingford, kentucky, usa",20.0
4149,"highland, utah, usa",
4157,"birmingham, alabama, usa",39.0
4164,"anchorage, alaska, usa",
4165,"kasilof, alaska, usa",53.0
4169,"fairbanks, alaska, usa",57.0
4170,"douglas, alaska, usa",
4172,"windermere, florida,",26.0
4179,"fairbanks, alaska, usa",18.0
4181,"anchorage, alaska, usa",44.0
4183,"anchorage, alaska, usa",57.0
4185,"graham, washington, usa",63.0
4187,"wasilla, alaska, usa",35.0
4189,"palmer, alaska, usa",
4191,"juneau, alaska, usa",26.0
4193,"douglas, alaska,",
4196,"kasilof, alaska, usa",
4197,"anchorage, alaska, usa",61.0
4198,"new port richey, florida, usa",14.0
4203,"anchorage, alaska, usa",
4207,"requena, valencia, spain",19.0
4215,"regensburg, bavaria, germany",
4216,"birmingham, england, united kingdom",
4221,"n/a, connecticut, usa",
4223,"oldenburg, niedersachsen, germany",28.0
4225,"ottawa, ontario, canada",33.0
4228,"austin, texas, usa",41.0
4243,"wheelers hill, victoria, australia",52.0
4246,"chester twp., new jersey, usa",
4248,"montreal, quebec, canada",28.0
4255,"genève, genève, switzerland",103.0
4258,"zurich, n/a, switzerland",
4270,"pavia, lombardia, italy",
4271,"bergamo, lombardia, italy",
4278,"copenhagen, n/a, denmark",40.0
4285,"adrian, michigan, usa",50.0
4292,"weehawken, new jersey, usa",
4309,"santa monica, california, usa",34.0
4311,"ann arbor, michigan, usa",
4333,"fuengirola, málaga, spain",17.0
4334,"rome, lazio, italy",38.0
4343,"matsudo, chiba, japan",38.0
4362,"eden prairie, minnesota, usa",
4365,"victoria, british columbia, canada",19.0
4370,"kingston, ontario, canada",46.0
4375,"rockville, connecticut, usa",32.0
4376,"tuebingen, baden-wuerttemberg, germany",
4385,"albq, new mexico, usa",33.0
4386,"rio rancho, new mexico, usa",
4400,"wilkes-barre, pennsylvania, usa",
4401,"boston, massachusetts, usa",28.0
4419,"garland, texas, usa",29.0
4420,"balgach, st.gallen, switzerland",24.0
4426,"des moines, iowa, usa",
4428,"cartagena, murcia, spain",31.0
4431,"lewisville, texas, usa",
4432,"oxford, oxon, united kingdom",64.0
4433,"ploiesti, prahova, romania",17.0
4435,"roma, lazio, italy",30.0
4437,"milano, ,",
4444,"washington, dc, usa",29.0
4483,"aldergrove, british columbia, canada",
4489,"albuquerque, new mexico, usa",14.0
4495,"london, england, united kingdom",59.0
4497,"vienna, n/a, austria",25.0
4501,"köln, nordrhein-westfalen, germany",
4512,"nice, paca, france",22.0
4514,"vila nova de famalicão, braga, portugal",23.0
4516,"greenville, south carolina, usa",66.0
4518,"milano, lombardia, italy",30.0
4521,"victoria, british columbia, canada",
4539,"box hill, victoria, australia",44.0
4541,"atlanta, georgia, usa",32.0
4544,"vilsbiburg, bayern, germany",
4547,"cento, ferrara, italy",24.0
4556,"south berwick, maine, usa",
4558,"fairbanks, alaska, usa",
4570,"santa monica, california, usa",40.0
4571,"melbourne, victoria, australia",23.0
4573,"santa cruz, california, usa",32.0
4579,"victoria, british columbia, canada",
4582,"greenwood village, colorado, usa",
4590,"madrid, madrid, spain",21.0
4591,"salzburg, salzburg, austria",21.0
4599,"glendale, california, usa",
4600,"little rock, arkansas, usa",32.0
4622,"norfolk, virginia, usa",18.0
4653,"santiago, region metropolitana, chile",29.0
4667,"münchen, bayern, germany",31.0
4669,"victoria, british columbia,",
4686,"buenos aires, capital, argentina",
4694,"buenos aires, buenos aires, argentina",48.0
4695,"newburgh, indiana, usa",21.0
4702,"denver, colorado, usa",
4706,"orange park, florida, usa",
4708,"valencia, comunidad valenciana, spain",25.0
4710,"coazze, piemonte, italy",43.0
4714,"mentor, ohio, usa",22.0
4747,"mexico city, federal district, mexico",
4753,"raleigh, ,",
4754,"oakland, california, usa",
4766,"chatham, ontario, canada",
4768,"belfast, northern ireland, united kingdom",44.0
4769,"ny, new york, usa",35.0
4774,"guildford, england, united kingdom",18.0
4781,"manchester, new hampshire, usa",47.0
4784,"arvada, colorado, usa",21.0
4785,"litchfield, connecticut, usa",30.0
4794,"albuquerque, new mexico, usa",14.0
4795,"rochester, new york, usa",18.0
4799,"keswick, cumbria, united kingdom",
4802,"london, england, united kingdom",28.0
4808,"clinton, michigan, usa",
4809,"grosse pointe, michigan, usa",
4816,"malden, massachusetts, usa",
4821,"lagrangeville, new york, usa",44.0
4832,"midland, ontario, canada",
4835,"urbana, illinois, usa",24.0
4838,"munich, bayern, germany",
4844,"terlingua, texas, usa",
4845,"surrey, ,",
4849,"bonn, nordrhein-westfalen, germany",22.0
4852,"santa cruz, california, usa",56.0
4864,"atascadero, california, usa",30.0
4870,"seattle, washington, usa",39.0
4878,"mt.pleasant, south carolina, usa",
4886,"getxo, vizcaya, spain",41.0
4893,"yantai, shan dong, china",
4895,"moreno valley, california, usa",
4896,"ploiesti, prahova, romania",18.0
4900,"washington, dc,",26.0
4907,"adelaide, south australia, australia",40.0
4909,"london, england, united kingdom",31.0
4914,"ottawa, ,",
4919,"albuquerque, new mexico, usa",13.0
4921,"houston, texas, usa",
4929,"north easton, massachusetts, usa",
4933,"moeville, minnesota, usa",33.0
4937,"melbourne, victoria, australia",
4938,"charleston, south carolina, usa",30.0
4942,"bracebridge, ontario, canada",
4946,"melbourne, victoria, australia",
4947,"lisboa, n/a, portugal",32.0
4954,"portland, oregon, usa",
4972,"tuilla de langreo, asturias, spain",26.0
4973,"toronto, ontario, canada",29.0
4974,"maple city, michigan, usa",
4976,"bothell, washington, usa",
4980,"arvada, colorado, usa",21.0
4994,"largo, florida, usa",16.0
4998,"melbourne, florida, usa",18.0
4999,"aurora, colorado, usa",54.0
5003,"snohomish, washington, usa",
5012,"san francisco, california, usa",21.0
5017,"sydney, new south wales, australia",22.0
5018,"paris, ile de france, france",28.0
5021,"pagosa springs, colorado, usa",
5025,"calgary, alberta, canada",
5027,"south auckland, n/a, new zealand",31.0
5030,"orleans, ontario, canada",
5034,"carlisle, pennsylvania, usa",21.0
5037,"dodge center, minnesota, usa",26.0
5040,"st louis, missouri, usa",
5048,"montreal, quebec, canada",
5049,"inver grove heights, minnesota, usa",32.0
5055,"brunswick, maine, usa",15.0
5062,"san francisco, california, usa",22.0
5066,"miami, florida, usa",37.0
5073,"sanremo, liguria, italy",23.0
5075,"byron, georgia, usa",
5078,"houston, texas, usa",
5079,"padova, veneto, italy",29.0
5084,"lisboa, lisboa, portugal",33.0
5087,"berlin, schleswig-holstein, germany",32.0
5091,"swieqi, n/a, malta",
5100,"boise, idaho, usa",36.0
5101,"montreal, quebec, canada",
5102,"madrid, madrid, spain",31.0
5126,"chula vista, california, usa",53.0
5127,"castelnovo monti (re), emilia romagna, italy",33.0
5146,"trieste, friuli venezia giulia, italy",28.0
5149,"badalona, catalunya, spain",28.0
5151,"madrid, madrid, spain",24.0
5153,"matosinhos, porto, portugal",31.0
5158,"lyon, rhone, france",21.0
5163,"pacific grove, california, usa",
5165,"houston, texas, usa",
5170,"newark, california, usa",18.0
5173,"barcelona, catalunya, spain",32.0
5183,"angeles, n/a, philippines",
5184,"barcelona, catalunya, spain",25.0
5207,"indianapolis, indiana, usa",34.0
5208,"brest, bretagne, france",20.0
5209,"medford, new jersey, usa",48.0
5223,"aljaraque, huelva, spain",36.0
5224,"great village, nova scotia, canada",
5225,"edewecht, niedersachsen, germany",27.0
5234,"falmouth, maine, usa",
5242,"coquitlam, british columbia, canada",
5243,"drayton valley, alberta, canada",36.0
5249,"norfolk, virginia, usa",
5260,"berlin, berlin, germany",20.0
5264,"hannover, niedersachsen, germany",
5268,"chandler, arizona, usa",
5273,"los angeles, california, usa",
5275,"troy, ontario, canada",
5281,"rogers, minnesota, usa",
5285,"atascadero, california, usa",38.0
5286,"dallas, texas, usa",18.0
5287,"ottawa, ontario, canada",22.0
5290,"victoria, british columbia, canada",
5294,"montreal, quebec, canada",22.0
5295,"edmonds, washington, usa",
5296,"brooklyn, new york, usa",34.0
5297,"mont albert, victoria, australia",
5300,"vittorio veneto, veneto, italy",
5311,"torino, piemonte, italy",34.0
5316,"san antonio, texas, usa",
5325,"maitland, ontario, canada",
5328,"albuquerque, new mexico, usa",
5331,"hull, england, united kingdom",26.0
5333,"rotterdam, rotterdam, netherlands",49.0
5337,"tucker, georgia, usa",
5346,"lynchburg, ,",
5348,"n/a, n/a, ireland",37.0
5350,"köln, nordrhein-westfalen, germany",20.0
5351,"new plymouth, taranaki, new zealand",74.0
5358,"richardson, texas, usa",52.0
5359,"farmington, connecticut, usa",55.0
5371,"hollis, maine, usa",
5372,"condon, oregon, usa",68.0
5375,"placerville, california, usa",47.0
5376,"portland, maine, usa",41.0
5385,"loomis, california, usa",30.0
5403,"edmonton, alberta, canada",
5409,"pottstown, pennsylvania, usa",
5410,"melrose, new york, usa",66.0
5414,"lakewood, washington, usa",
5416,"albany, oregon, usa",
5418,"elvas, elvas, portugal",26.0
5419,"burford, ontario, canada",
5424,"boulder, colorado, usa",
5429,"sacramento, california, usa",51.0
5439,"houston, texas, usa",66.0
5443,"east berlin, pennsylvania, usa",
5448,"pine bush, new york, usa",14.0
5451,"murphysboro, illinois, usa",24.0
5452,"reseda, california, usa",26.0
5458,"adelaide, south australia, australia",
5459,"frederick, maryland, usa",
5462,"denton, texas, usa",
5469,"savannah, georgia, usa",26.0
5471,"barcelona, catalunya, spain",60.0
5476,"chester, ,",
5479,"statesboro, georgia, usa",27.0
5483,"bayan lepas, penang, malaysia",20.0
5490,"lake charles, louisiana, usa",33.0
5492,"pittsburgh, pennsylvania, usa",48.0
5499,"lakeland, tennessee,",60.0
5506,"cortlandt manor, new york, usa",19.0
5531,"san francisco, california, usa",
5535,"bruxelles, bruxelles-capitale, belgium",22.0
5537,"barceloneta, puerto rico, usa",
5539,"austin, texas, usa",32.0
5543,"cumberland, maryland, usa",29.0
5553,"london, england, united kingdom",23.0
